stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass2,ringmetall_se_na_o_n,RINGMETALL SE  NA O.N.,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\ringmetall_se_na_o_n\2023\focused\ringmetall_se_na_o_n_2023_taxonomy_focused.md,1,,,404,9.0,825,40.423653,ok,,1.0,820.0,451.0,1271.0,,5.0
pass1,rwe_ag_st,RWE AG St,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\rwe_ag_st\2023\focused\rwe_ag_st_2023_taxonomy_focused.md,1,94.0,104.0,8875,,9333,28.508148,ok,,1.0,9307.0,1801.0,11108.0,33.0,
pass2,rwe_ag_st,RWE AG St,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\rwe_ag_st\2023\focused\rwe_ag_st_2023_taxonomy_focused.md,1,,,1643,33.0,2060,9.567229,ok,,1.0,2019.0,534.0,2553.0,,12.0
pass1,renta_4_banco_s_a,"Renta 4 Banco, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\renta_4_banco_s_a\2023\focused\renta_4_banco_s_a_2023_taxonomy_focused.md,3,178.0,184.0,23533,,23995,111.016247,error,LLM call failed after 3 retries: Empty LLM output,,,,,,
pass1,renta_4_banco_s_a,"Renta 4 Banco, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\renta_4_banco_s_a\2023\focused\renta_4_banco_s_a_2023_taxonomy_focused.md,3,185.0,189.0,23599,,24061,38.065768,ok,,2.0,24029.0,44.0,24073.0,0.0,
pass1,renta_4_banco_s_a,"Renta 4 Banco, S.A.",2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\renta_4_banco_s_a\2023\focused\renta_4_banco_s_a_2023_taxonomy_focused.md,3,190.0,195.0,7960,,8422,25.824317,ok,,1.0,8362.0,1581.0,9943.0,37.0,
pass2,renta_4_banco_s_a,"Renta 4 Banco, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\renta_4_banco_s_a\2023\focused\renta_4_banco_s_a_2023_taxonomy_focused.md,3,,,1273,37.0,1694,12.568833,ok,,1.0,1620.0,634.0,2254.0,,37.0
pass1,rheinmetall_ag,Rheinmetall AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\rheinmetall_ag\2023\focused\rheinmetall_ag_2023_taxonomy_focused.md,1,146.0,153.0,15921,,16381,3.476506,ok,,1.0,16273.0,41.0,16314.0,0.0,
pass1,s_immo_ag,S IMMO AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\s_immo_ag\2023\focused\s_immo_ag_2023_taxonomy_focused.md,1,8.0,27.0,15564,,16022,16.825216,ok,,1.0,16017.0,1108.0,17125.0,11.0,
pass2,s_immo_ag,S IMMO AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\s_immo_ag\2023\focused\s_immo_ag_2023_taxonomy_focused.md,1,,,674,11.0,1090,6.226093,ok,,1.0,1084.0,347.0,1431.0,,4.0
pass1,safran,SAFRAN,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\safran\2024\focused\safran_2024_taxonomy_focused.md,1,384.0,391.0,6388,,6845,18.81194,ok,,1.0,6811.0,969.0,7780.0,16.0,
pass2,safran,SAFRAN,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\safran\2024\focused\safran_2024_taxonomy_focused.md,1,,,823,16.0,1238,12.348646,ok,,1.0,1224.0,814.0,2038.0,,12.0
pass1,sap_se,SAP SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sap_se\2023\focused\sap_se_2023_taxonomy_focused.md,1,92.0,100.0,7650,,8107,4.226559,ok,,1.0,8120.0,567.0,8687.0,5.0,
pass2,sap_se,SAP SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sap_se\2023\focused\sap_se_2023_taxonomy_focused.md,1,,,248,5.0,663,9.701166,ok,,1.0,667.0,518.0,1185.0,,3.0
pass1,schneider_electric_se,SCHNEIDER ELECTRIC SE,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\schneider_electric_se\2024\focused\schneider_electric_se_2024_taxonomy_focused.md,1,193.0,205.0,9884,,10343,16.794941,ok,,1.0,10239.0,1123.0,11362.0,21.0,
pass2,schneider_electric_se,SCHNEIDER ELECTRIC SE,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\schneider_electric_se\2024\focused\schneider_electric_se_2024_taxonomy_focused.md,1,,,1019,21.0,1439,9.236455,ok,,1.0,1427.0,594.0,2021.0,,17.0
pass1,schoeller_bleckmann_ag,SCHOELLER-BLECKMANN AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\schoeller_bleckmann_ag\2023\focused\schoeller_bleckmann_ag_2023_taxonomy_focused.md,1,47.0,52.0,5862,,6326,13.803229,ok,,1.0,6306.0,888.0,7194.0,15.0,
pass2,schoeller_bleckmann_ag,SCHOELLER-BLECKMANN AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\schoeller_bleckmann_ag\2023\focused\schoeller_bleckmann_ag_2023_taxonomy_focused.md,1,,,755,15.0,1177,8.172921,ok,,1.0,1188.0,438.0,1626.0,,7.0
pass1,sgl_carbon_se,SGL Carbon SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sgl_carbon_se\2023\focused\sgl_carbon_se_2023_taxonomy_focused.md,1,32.0,38.0,7855,,8313,13.809362,ok,,1.0,8320.0,856.0,9176.0,12.0,
pass2,sgl_carbon_se,SGL Carbon SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sgl_carbon_se\2023\focused\sgl_carbon_se_2023_taxonomy_focused.md,1,,,550,12.0,966,5.928709,ok,,1.0,975.0,318.0,1293.0,,5.0
pass1,shell_plc,SHELL PLC,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\shell_plc\2024\focused\shell_plc_2024_taxonomy_focused.md,1,385.0,391.0,7130,,7587,25.323669,ok,,1.0,7193.0,1787.0,8980.0,26.0,
pass2,shell_plc,SHELL PLC,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\shell_plc\2024\focused\shell_plc_2024_taxonomy_focused.md,1,,,1184,26.0,1600,17.302888,ok,,1.0,1566.0,1119.0,2685.0,,26.0
pass1,sma_solar_technology_ag,SMA Solar Technology AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sma_solar_technology_ag\2023\focused\sma_solar_technology_ag_2023_taxonomy_focused.md,1,35.0,77.0,18745,,19203,4.244426,ok,,1.0,19175.0,41.0,19216.0,0.0,
pass1,strabag_se,STRABAG SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\strabag_se\2023\focused\strabag_se_2023_taxonomy_focused.md,1,71.0,79.0,11995,,12453,3.365134,ok,,1.0,12444.0,40.0,12484.0,0.0,
pass1,stratec_se,STRATEC SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\stratec_se\2023\focused\stratec_se_2023_taxonomy_focused.md,1,73.0,81.0,6549,,7007,20.178538,ok,,1.0,7046.0,1289.0,8335.0,16.0,
pass2,stratec_se,STRATEC SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\stratec_se\2023\focused\stratec_se_2023_taxonomy_focused.md,1,,,1210,16.0,1627,11.348881,ok,,1.0,1618.0,661.0,2279.0,,9.0
pass1,suss_microtec_se,SUSS MicroTec SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\suss_microtec_se\2023\focused\suss_microtec_se_2023_taxonomy_focused.md,1,79.0,88.0,6928,,7388,13.497293,ok,,1.0,7377.0,783.0,8160.0,12.0,
pass2,suss_microtec_se,SUSS MicroTec SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\suss_microtec_se\2023\focused\suss_microtec_se_2023_taxonomy_focused.md,1,,,697,12.0,1115,7.86398,ok,,1.0,1111.0,413.0,1524.0,,11.0
pass1,salzgitter_ag,Salzgitter AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\salzgitter_ag\2023\focused\salzgitter_ag_2023_taxonomy_focused.md,1,120.0,128.0,9131,,9590,5.115636,ok,,1.0,9586.0,871.0,10457.0,16.0,
pass2,salzgitter_ag,Salzgitter AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\salzgitter_ag\2023\focused\salzgitter_ag_2023_taxonomy_focused.md,1,,,779,16.0,1196,7.63446,ok,,1.0,1186.0,289.0,1475.0,,4.0
pass1,sartorius_ag_st,Sartorius AG St,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sartorius_ag_st\2023\focused\sartorius_ag_st_2023_taxonomy_focused.md,1,131.0,139.0,6589,,7048,4.914782,ok,,1.0,7042.0,1050.0,8092.0,8.0,
pass2,sartorius_ag_st,Sartorius AG St,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sartorius_ag_st\2023\focused\sartorius_ag_st_2023_taxonomy_focused.md,1,,,354,8.0,773,8.96913,ok,,1.0,775.0,387.0,1162.0,,8.0
pass1,sartorius_ag_vz,Sartorius AG Vz,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sartorius_ag_vz\2023\focused\sartorius_ag_vz_2023_taxonomy_focused.md,1,131.0,139.0,6589,,7049,15.53145,ok,,1.0,7043.0,1063.0,8106.0,8.0,
pass2,sartorius_ag_vz,Sartorius AG Vz,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\sartorius_ag_vz\2023\focused\sartorius_ag_vz_2023_taxonomy_focused.md,1,,,360,8.0,780,6.862344,ok,,1.0,782.0,357.0,1139.0,,8.0
pass1,savencia,Savencia,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\savencia\2023\focused\savencia_2023_taxonomy_focused.md,1,34.0,41.0,12915,,13372,5.059353,ok,,1.0,13191.0,1036.0,14227.0,16.0,
pass2,savencia,Savencia,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\savencia\2023\focused\savencia_2023_taxonomy_focused.md,1,,,624,16.0,1040,8.581862,ok,,1.0,1046.0,545.0,1591.0,,16.0
pass1,scout24_se,Scout24 SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\scout24_se\2023\focused\scout24_se_2023_taxonomy_focused.md,1,102.0,111.0,9519,,9977,15.713283,ok,,1.0,9950.0,1006.0,10956.0,11.0,
pass2,scout24_se,Scout24 SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\scout24_se\2023\focused\scout24_se_2023_taxonomy_focused.md,1,,,673,11.0,1090,18.005137,ok,,1.0,1089.0,843.0,1932.0,,11.0
pass1,siltronic_ag,Siltronic AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\siltronic_ag\2023\focused\siltronic_ag_2023_taxonomy_focused.md,1,95.0,100.0,7223,,7681,10.876324,ok,,1.0,7644.0,645.0,8289.0,5.0,
pass2,siltronic_ag,Siltronic AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\siltronic_ag\2023\focused\siltronic_ag_2023_taxonomy_focused.md,1,,,488,5.0,905,8.484425,ok,,1.0,914.0,484.0,1398.0,,4.0
pass1,syzygy_ag,Syzygy AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\syzygy_ag\2023\focused\syzygy_ag_2023_taxonomy_focused.md,1,85.0,91.0,5772,,6230,3.281842,ok,,1.0,6230.0,300.0,6530.0,4.0,
pass2,syzygy_ag,Syzygy AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\syzygy_ag\2023\focused\syzygy_ag_2023_taxonomy_focused.md,1,,,179,4.0,595,5.261489,ok,,1.0,604.0,234.0,838.0,,2.0
pass1,takkt_ag,TAKKT AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\takkt_ag\2023\focused\takkt_ag_2023_taxonomy_focused.md,1,213.0,217.0,11007,,11465,24.815956,ok,,1.0,11398.0,1800.0,13198.0,19.0,
pass2,takkt_ag,TAKKT AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\takkt_ag\2023\focused\takkt_ag_2023_taxonomy_focused.md,1,,,1324,19.0,1740,6.866074,ok,,1.0,1743.0,308.0,2051.0,,8.0
pass1,telefonica_sa,TELEFONICA SA,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\telefonica_sa\2024\focused\telefonica_sa_2024_taxonomy_focused.md,1,303.0,311.0,6759,,7219,23.137673,ok,,1.0,7209.0,1535.0,8744.0,24.0,
pass2,telefonica_sa,TELEFONICA SA,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\telefonica_sa\2024\focused\telefonica_sa_2024_taxonomy_focused.md,1,,,1250,24.0,1668,17.279615,ok,,1.0,1661.0,1219.0,2880.0,,19.0
pass1,talanx_aktiengesellschaft,Talanx Aktiengesellschaft,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\talanx_aktiengesellschaft\2023\focused\talanx_aktiengesellschaft_2023_taxonomy_focused.md,1,91.0,105.0,16479,,16941,12.184969,ok,,1.0,16807.0,679.0,17486.0,8.0,
pass2,talanx_aktiengesellschaft,Talanx Aktiengesellschaft,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\talanx_aktiengesellschaft\2023\focused\talanx_aktiengesellschaft_2023_taxonomy_focused.md,1,,,443,8.0,864,9.963301,ok,,1.0,869.0,525.0,1394.0,,6.0
pass1,teamviewer_se,TeamViewer SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\teamviewer_se\2023\focused\teamviewer_se_2023_taxonomy_focused.md,1,175.0,179.0,5315,,5772,11.032275,ok,,1.0,5747.0,742.0,6489.0,10.0,
pass2,teamviewer_se,TeamViewer SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\teamviewer_se\2023\focused\teamviewer_se_2023_taxonomy_focused.md,1,,,536,10.0,951,9.613001,ok,,1.0,952.0,519.0,1471.0,,8.0
pass1,tubos_reunidos,Tubos Reunidos,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\tubos_reunidos\2023\focused\tubos_reunidos_2023_taxonomy_focused.md,1,7.0,11.0,2458,,2918,3.19125,ok,,1.0,2888.0,35.0,2923.0,0.0,
pass1,uniqa_insurance_group_ag,UNIQA Insurance Group AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\uniqa_insurance_group_ag\2023\focused\uniqa_insurance_group_ag_2023_taxonomy_focused.md,1,50.0,64.0,14670,,15130,23.555289,ok,,1.0,15000.0,1393.0,16393.0,18.0,
pass2,uniqa_insurance_group_ag,UNIQA Insurance Group AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\uniqa_insurance_group_ag\2023\focused\uniqa_insurance_group_ag_2023_taxonomy_focused.md,1,,,921,18.0,1340,12.26347,ok,,1.0,1345.0,533.0,1878.0,,18.0
pass1,verbund_ag,VERBUND AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\verbund_ag\2023\focused\verbund_ag_2023_taxonomy_focused.md,1,163.0,169.0,7141,,7599,104.025847,ok,,3.0,7596.0,2168.0,9764.0,22.0,
pass2,verbund_ag,VERBUND AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\verbund_ag\2023\focused\verbund_ag_2023_taxonomy_focused.md,1,,,1663,22.0,2080,3.136075,ok,,1.0,2047.0,396.0,2443.0,,12.0
pass1,verbund_ag,VERBUND AG,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\verbund_ag\2024\focused\verbund_ag_2024_taxonomy_focused.md,1,211.0,219.0,5104,,5562,25.250404,ok,,1.0,5560.0,1771.0,7331.0,11.0,
pass2,verbund_ag,VERBUND AG,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\verbund_ag\2024\focused\verbund_ag_2024_taxonomy_focused.md,1,,,594,11.0,1011,8.882792,ok,,1.0,999.0,269.0,1268.0,,10.0
pass1,vienna_insurance_group_ag,VIENNA INSURANCE GROUP AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vienna_insurance_group_ag\2023\focused\vienna_insurance_group_ag_2023_taxonomy_focused.md,1,28.0,36.0,7401,,7863,28.572457,ok,,1.0,7826.0,2112.0,9938.0,17.0,
pass2,vienna_insurance_group_ag,VIENNA INSURANCE GROUP AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vienna_insurance_group_ag\2023\focused\vienna_insurance_group_ag_2023_taxonomy_focused.md,1,,,1286,17.0,1707,5.834833,ok,,1.0,1698.0,294.0,1992.0,,4.0
pass1,vodafone_group_plc,VODAFONE GROUP PLC,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vodafone_group_plc\2024\focused\vodafone_group_plc_2024_taxonomy_focused.md,1,213.0,219.0,6598,,7058,3.612604,ok,,1.0,6992.0,462.0,7454.0,7.0,
pass2,vodafone_group_plc,VODAFONE GROUP PLC,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vodafone_group_plc\2024\focused\vodafone_group_plc_2024_taxonomy_focused.md,1,,,397,7.0,815,5.942585,ok,,1.0,817.0,278.0,1095.0,,7.0
pass1,virbac,Virbac,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\virbac\2023\focused\virbac_2023_taxonomy_focused.md,1,60.0,69.0,10647,,11103,26.339861,ok,,1.0,11075.0,1902.0,12977.0,23.0,
pass2,virbac,Virbac,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\virbac\2023\focused\virbac_2023_taxonomy_focused.md,1,,,1324,23.0,1738,11.004882,ok,,1.0,1738.0,740.0,2478.0,,23.0
pass1,viscom_se,Viscom SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\viscom_se\2023\focused\viscom_se_2023_taxonomy_focused.md,1,62.0,71.0,8631,,9088,16.200968,ok,,1.0,9056.0,826.0,9882.0,10.0,
pass2,viscom_se,Viscom SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\viscom_se\2023\focused\viscom_se_2023_taxonomy_focused.md,1,,,630,10.0,1046,12.588398,ok,,1.0,1037.0,510.0,1547.0,,5.0
pass1,volkswagen_ag_st,Volkswagen AG St,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\volkswagen_ag_st\2023\focused\volkswagen_ag_st_2023_taxonomy_focused.md,1,205.0,217.0,11936,,12395,18.237451,ok,,1.0,12344.0,1229.0,13573.0,14.0,
pass2,volkswagen_ag_st,Volkswagen AG St,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\volkswagen_ag_st\2023\focused\volkswagen_ag_st_2023_taxonomy_focused.md,1,,,614,14.0,1032,8.787974,ok,,1.0,1016.0,468.0,1484.0,,9.0
pass1,volkswagen_ag_vz,Volkswagen AG Vz,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\volkswagen_ag_vz\2023\focused\volkswagen_ag_vz_2023_taxonomy_focused.md,1,205.0,217.0,11887,,12347,22.777244,ok,,1.0,12291.0,1322.0,13613.0,15.0,
pass2,volkswagen_ag_vz,Volkswagen AG Vz,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\volkswagen_ag_vz\2023\focused\volkswagen_ag_vz_2023_taxonomy_focused.md,1,,,662,15.0,1081,10.026759,ok,,1.0,1064.0,624.0,1688.0,,10.0
pass1,vonovia_se,Vonovia SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vonovia_se\2023\focused\vonovia_se_2023_taxonomy_focused.md,1,59.0,67.0,8399,,8858,29.620088,ok,,1.0,8864.0,2016.0,10880.0,21.0,
pass2,vonovia_se,Vonovia SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vonovia_se\2023\focused\vonovia_se_2023_taxonomy_focused.md,1,,,1708,21.0,2126,15.135617,ok,,1.0,2094.0,903.0,2997.0,,20.0
pass1,vossloh_ag,Vossloh AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vossloh_ag\2023\focused\vossloh_ag_2023_taxonomy_focused.md,1,107.0,114.0,4973,,5431,46.232368,ok,,2.0,5439.0,1276.0,6715.0,22.0,
pass2,vossloh_ag,Vossloh AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\vossloh_ag\2023\focused\vossloh_ag_2023_taxonomy_focused.md,1,,,1155,22.0,1571,7.121384,ok,,1.0,1588.0,372.0,1960.0,,6.0
pass1,warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\warimpex_finanz_und_bet_ag\2023\focused\warimpex_finanz_und_bet_ag_2023_taxonomy_focused.md,1,47.0,51.0,5354,,5818,8.852606,ok,,1.0,5831.0,508.0,6339.0,8.0,
pass2,warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\warimpex_finanz_und_bet_ag\2023\focused\warimpex_finanz_und_bet_ag_2023_taxonomy_focused.md,1,,,437,8.0,860,4.750185,ok,,1.0,868.0,197.0,1065.0,,3.0
pass1,washtec_ag,WashTec AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\washtec_ag\2023\focused\washtec_ag_2023_taxonomy_focused.md,1,42.0,51.0,8256,,8715,13.022187,ok,,1.0,8688.0,805.0,9493.0,7.0,
pass2,washtec_ag,WashTec AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\washtec_ag\2023\focused\washtec_ag_2023_taxonomy_focused.md,1,,,610,7.0,1028,5.471065,ok,,1.0,1027.0,281.0,1308.0,,7.0
pass1,westwing_group_se,Westwing Group SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\westwing_group_se\2023\focused\westwing_group_se_2023_taxonomy_focused.md,1,77.0,85.0,6238,,6694,10.997793,ok,,1.0,6664.0,367.0,7031.0,2.0,
pass2,westwing_group_se,Westwing Group SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\westwing_group_se\2023\focused\westwing_group_se_2023_taxonomy_focused.md,1,,,139,2.0,556,8.120833,ok,,1.0,565.0,293.0,858.0,,2.0
pass1,wienerberger_ag,Wienerberger AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\wienerberger_ag\2023\focused\wienerberger_ag_2023_taxonomy_focused.md,1,145.0,169.0,14540,,14998,21.877747,ok,,1.0,15015.0,1484.0,16499.0,11.0,
pass2,wienerberger_ag,Wienerberger AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\wienerberger_ag\2023\focused\wienerberger_ag_2023_taxonomy_focused.md,1,,,680,11.0,1096,4.936811,ok,,1.0,1095.0,163.0,1258.0,,5.0
pass1,w_stenrot_w_rttembergische_ag,Wüstenrot & Württembergische AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\w_stenrot_w_rttembergische_ag\2023\focused\w_stenrot_w_rttembergische_ag_2023_taxonomy_focused.md,1,413.0,436.0,16621,,17087,2.182176,ok,,1.0,16902.0,45.0,16947.0,0.0,
pass1,zalando_se,Zalando SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\zalando_se\2023\focused\zalando_se_2023_taxonomy_focused.md,1,97.0,101.0,3062,,3520,3.441004,ok,,1.0,3540.0,137.0,3677.0,2.0,
pass2,zalando_se,Zalando SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\zalando_se\2023\focused\zalando_se_2023_taxonomy_focused.md,1,,,95,2.0,512,3.355422,ok,,1.0,519.0,76.0,595.0,,1.0
pass1,zumtobel_group_ag,Zumtobel Group AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\zumtobel_group_ag\2023\focused\zumtobel_group_ag_2023_taxonomy_focused.md,1,53.0,61.0,6839,,7299,28.489939,ok,,1.0,7275.0,2032.0,9307.0,23.0,
pass2,zumtobel_group_ag,Zumtobel Group AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\zumtobel_group_ag\2023\focused\zumtobel_group_ag_2023_taxonomy_focused.md,1,,,1933,23.0,2352,9.456423,ok,,1.0,2336.0,520.0,2856.0,,10.0
pass1,adidas_ag,adidas AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\adidas_ag\2023\focused\adidas_ag_2023_taxonomy_focused.md,1,306.0,313.0,8960,,9417,10.903734,ok,,1.0,9435.0,690.0,10125.0,6.0,
pass2,adidas_ag,adidas AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\adidas_ag\2023\focused\adidas_ag_2023_taxonomy_focused.md,1,,,516,6.0,931,4.700435,ok,,1.0,934.0,173.0,1107.0,,3.0
pass1,freenet_ag,freenet AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\freenet_ag\2023\focused\freenet_ag_2023_taxonomy_focused.md,1,79.0,87.0,11503,,11960,16.234438,ok,,1.0,11958.0,1047.0,13005.0,15.0,
pass2,freenet_ag,freenet AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\freenet_ag\2023\focused\freenet_ag_2023_taxonomy_focused.md,1,,,946,15.0,1363,10.223596,ok,,1.0,1360.0,613.0,1973.0,,9.0
pass1,grenke_ag,grenke AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\grenke_ag\2023\focused\grenke_ag_2023_taxonomy_focused.md,1,141.0,153.0,12372,,12829,12.071865,ok,,1.0,12772.0,758.0,13530.0,12.0,
pass2,grenke_ag,grenke AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\grenke_ag\2023\focused\grenke_ag_2023_taxonomy_focused.md,1,,,678,12.0,1093,7.778345,ok,,1.0,1094.0,466.0,1560.0,,9.0
pass1,secunet_security_networks_ag,secunet Security Networks AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\secunet_security_networks_ag\2023\focused\secunet_security_networks_ag_2023_taxonomy_focused.md,1,103.0,116.0,8381,,8841,8.427988,ok,,1.0,8784.0,1621.0,10405.0,16.0,
pass2,secunet_security_networks_ag,secunet Security Networks AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full\marker_artifacts\secunet_security_networks_ag\2023\focused\secunet_security_networks_ag_2023_taxonomy_focused.md,1,,,851,16.0,1269,6.291493,ok,,1.0,1278.0,352.0,1630.0,,6.0
