company,report_year,activity,label,code_numeric
OMV AKTIENGESELLSCHAFT,2024,Manufacture of hydrogen,CCM,3.10
OMV AKTIENGESELLSCHAFT,2024,Manufacture of organic basic chemicals,CCM,3.14
OMV AKTIENGESELLSCHAFT,2024,Manufacture of plastics in primary form,CCM,3.17
OMV AKTIENGESELLSCHAFT,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
OMV AKTIENGESELLSCHAFT,2024,Manufacture of biogas and biofuels for transport,CCM,4.13
OMV AKTIENGESELLSCHAFT,2024,Heat generation from geothermal energy,CCM,4.22
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool using waste heat,CCM,4.25
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from wind power,CCM,4.3
OMV AKTIENGESELLSCHAFT,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AKTIENGESELLSCHAFT,2024,Transmission and distribution of electricity,CCM,4.9
OMV AKTIENGESELLSCHAFT,2024,Material recovery from non-hazardous waste,CCM,5.9
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for low-carbon road transport,CCM,6.15
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
OMV AKTIENGESELLSCHAFT,2024,Data-driven solutions for GHG emissions reductions,CCM,8.2
OMV AKTIENGESELLSCHAFT,2024,"Close to market research, development and innovation",CCM,9.1
OMV AKTIENGESELLSCHAFT,2024,Storage of hydrogen,CCM,4.12
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool from geothermal energy,CCM,4.22
OMV AKTIENGESELLSCHAFT,2024,Underground permanent geological storage of CO2,CCM,5.12
OMV AKTIENGESELLSCHAFT,2024,"Renewal of water collection, treatment and supply systems",CCM,5.2
OMV AKTIENGESELLSCHAFT,2024,"Sea and coastal freight water transport, vessels for port operations and auxiliary activities",CCM,6.10
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for rail transport,CCM,6.14
OMV AKTIENGESELLSCHAFT,2024,Freight rail transport,CCM,6.2
OMV AKTIENGESELLSCHAFT,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
OMV AKTIENGESELLSCHAFT,2024,Freight transport services by road,CCM,6.6
OMV AKTIENGESELLSCHAFT,2024,Construction of new buildings,CCM,7.1
OMV AKTIENGESELLSCHAFT,2024,Renovation of existing buildings,CCM,7.2
OMV AKTIENGESELLSCHAFT,2024,Acquisition and ownership of buildings,CCM,7.7
OMV AKTIENGESELLSCHAFT,2024,"Data processing, hosting and related activities",CCM,8.1
OMV AKTIENGESELLSCHAFT,2024,Sorting and material recovery of non-hazardous waste,CE,2.7
OMV AKTIENGESELLSCHAFT,2024,Provision of IT/OT data-driven solutions,CE,4.1
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
PATRIZIA SE,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
PNE AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
PNE AG,2023,Cogeneration of heat/cool and power from bioenergy,CCM,4.20
PNE AG,2023,Electricity generation from wind power,CCM,4.3
PNE AG,2023,Transmission and distribution of electricity,CCM,4.9
PNE AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
POLYTEC Holding AG,2023,Manufacture of renewable energy technologies,CCM,3.1
POLYTEC Holding AG,2023,Manufacture of plastics in primary form,CCM,3.17
POLYTEC Holding AG,2023,Manufacture of automotive and mobility components,CCM,3.18
POLYTEC Holding AG,2023,Manufacture of batteries,CCM,3.4
POLYTEC Holding AG,2023,Manufacture of other low carbon technologies,CCM,3.6
POLYTEC Holding AG,2023,"Urban, suburban and road passenger transport",CCM,6.3
POLYTEC Holding AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
POLYTEC Holding AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM,7.4
POLYTEC Holding AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
PORR AG,2023,Storage of electricity,CCM,4.10
PORR AG,2023,Storage of electricity,CCM,4.10
PORR AG,2023,Electricity generation from hydropower,CCM,4.5
PORR AG,2023,Electricity generation from hydropower,CCM,4.5
PORR AG,2023,Collection and transport of non-hazardous waste in source-segregated fractions,CCM,5.5
PORR AG,2023,Material recovery from non-hazardous waste,CCM,5.9
PORR AG,2023,"Infrastructure for personal mobility, cycle logistics",CCM,6.13
PORR AG,2023,"Infrastructure for personal mobility, cycle logistics",CCM,6.13
PORR AG,2023,Infrastructure for rail transport,CCM,6.14
PORR AG,2023,Infrastructure for rail transport,CCM,6.14
PORR AG,2023,Construction of new buildings,CCM,7.1
PORR AG,2023,Construction of new buildings,CCM,7.1
PORR AG,2023,Renovation of existing buildings,CCM,7.2
PORR AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
PORR AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
PORR AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
PORR AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
PORR AG,2023,Demolition and wrecking of buildings and other structures,CE,3.3
PORR AG,2023,Maintenance of roads and motorways,CE,3.4
PORR AG,2023,Use of concrete in civil engineering,CE,3.5
PORR AG,2023,Remediation of contaminated sites and areas,PPC,2.4
PORR AG,2023,Sustainable urban drainage systems (SUDS),WTR,2.3
PSI Software SE,2023,Provision of services in information technology,CCA,8.2
PSI Software SE,2023,"Transportation with motorbikes, passenger cars and light commercial vehicles",CCM,6.5
PSI Software SE,2023,"Data processing, hosting and related activities",CCM,8.1
PVA TePla AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
PVA TePla AG,2023,"Operation of personal mobility devices, cycle logistics",CCM,6.4
PVA TePla AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
PVA TePla AG,2023,Construction of new buildings,CCM,7.1
PVA TePla AG,2023,Renovation of existing buildings,CCM,7.2
PVA TePla AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM,7.4
PVA TePla AG,2023,Acquisition and ownership of buildings,CCM,7.7
PVA TePla AG,2023,"Data processing, hosting and related activities",CCM,8.1
PVA TePla AG,2023,Manufacture of electrical and electronic equipment,CE,1.2
PVA TePla AG,2023,"Repair, refurbishment and remanufacturing",CE,5.1
PVA TePla AG,2023,Sale of spare parts,CE,5.2
Palfinger AG,2023,"Installation, maintenance and repair of energy-efficient appliances",CCM,7.3
Palfinger AG,2023,"Installation, maintenance and repair of energy-efficient appliances",CCM,7.3
Palfinger AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and in car parks belonging to buildings)",CCM,7.4
Palfinger AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and in car parks belonging to buildings)",CCM,7.4
Palfinger AG,2023,"Installation, maintenance and repair of equipment for measuring, regulating and controlling the overall energy efficiency of buildings",CCM,7.5
Palfinger AG,2023,"Installation, maintenance and repair of equipment for measuring, regulating and controlling the overall energy efficiency of buildings",CCM,7.5
Palfinger AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Palfinger AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Palfinger AG,2023,"Repair, refurbishment and remanufacturing",CE,5.1
Palfinger AG,2023,Sale of spare parts,CE,5.2
Palfinger AG,2023,Product as a service and other circular usage and result-orientated service models,CE,5.5
Porsche AG Vz,2023,Manufacture of automotive and mobility components,,3.18
Porsche AG Vz,2023,Manufacture of low-carbon technologies for transport,,3.3
ProSiebenSat.1 Media SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
ProSiebenSat.1 Media SE,2023,Construction of new buildings,CCM,7.1
ProSiebenSat.1 Media SE,2023,Renovation of existing buildings,CCM,7.2
ProSiebenSat.1 Media SE,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
ProSiebenSat.1 Media SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
ProSiebenSat.1 Media SE,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
ProSiebenSat.1 Media SE,2023,Acquisition and ownership of buildings,CCM,7.7
ProSiebenSat.1 Media SE,2023,"Data processing, hosting and related activities",CCM,8.1
"Prosegur Cash, S.A.",2023,"Purchase, financing, renting, leasing and operation of vehicles designated as category M1 and N1, or L (2- and 3-wheel vehicles and quadricycles)",,6.5
"Prosegur Cash, S.A.",2023,"Purchase, financing, leasing, rental and operation of vehicles designated as category N1, N2 or N3 falling under the scope of EURO VI (242), step E or its successor, for freight transport services by road",,6.6
"Prosegur Cash, S.A.",2023,"Transport by motorcycle, cars and light commercial vehicles",MCC,6.5
"Prosegur Cash, S.A.",2023,Freight transport services by road,MCC,6.6
R. Stahl AG,2023,Manufacture of equipment for the production and use of hydrogen,,3.2
R. Stahl AG,2023,Manufacture of energy efficiency equipment for buildings (j),,3.5
R. Stahl AG,2023,Manufacture of other low carbon technologies,,3.6
R. Stahl AG,2023,Electricity generation using solar photovoltaic technology,,4.1
R. Stahl AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
R. Stahl AG,2023,"Installation, maintenance and repair of energy-efficient equipment; (d) Installation and replacement of energy-efficient lighting sources",,7.3
R. Stahl AG,2023,Acquisition and ownership of buildings,,7.7
RENAULT,2024,Manufacture of automotive and mobility components,CCM,3.18
RENAULT,2024,Low carbon-intensity manufacturing technologies for transport,CCM,3.3
RENAULT,2024,Manufacture of batteries,CCM,3.4
RENAULT,2024,"Transportatiobn by motorcycles, passenger vehicles and commercial vehicles",CCM,6.5
RENAULT,2024,"Installation, maintenance and repair of equipment improving energy efficiency",CCM,7.3
RENAULT,2024,"Installation, maintenance and repair of charging stations for electric vehicles",CCM,7.4
RENAULT,2024,Depollution and dismantling of end-of-life products,CE,2.6
RENAULT,2024,Sale of second-hand goods,CE,5.4
REPSOL SA.,2024,Manufacture of hydrogen,CCM,3.10
REPSOL SA.,2024,Manufacture of organic basic chemicals,CCM,3.14
REPSOL SA.,2024,Manufacture of plastics in primary forms,CCM,3.17
REPSOL SA.,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
REPSOL SA.,2024,Storage of electricity,CCM,4.10
REPSOL SA.,2024,Production of biogas and biofuels for the transport and production of bioliquids,CCM,4.13
REPSOL SA.,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
REPSOL SA.,2024,Electricity generation from wind energy,CCM,4.3
REPSOL SA.,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
REPSOL SA.,2024,Electricity generation from hydropower,CCM,4.5
REPSOL SA.,2024,Underground permanent geological storage of CO2,CCM,5.12
REPSOL SA.,2024,Infrastructure enabling low-carbon road transport and public transport,CCM,6.15
REPSOL SA.,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
REPSOL SA.,2024,Data-driven solutions to reduce greenhouse gas emissions,CCM,8.2
REPSOL SA.,2024,"Close to market research, development and innovation",CCM,9.1
REPSOL SA.,2024,"Research, development and innovation for direct air capture of CO2",CCM,9.2
RHÖN-KLINIKUM AG,2023,Creation of low-carbon transportation technologies,,3.3
RHÖN-KLINIKUM AG,2023,Electricity generation from fossil gaseous fuels,,4.29
RHÖN-KLINIKUM AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,,4.30
RHÖN-KLINIKUM AG,2023,Collection and transport of non-hazardous waste in fractions sorted at the point of collection,,5.5
RHÖN-KLINIKUM AG,2023,Construction of new buildings,,7.1
RHÖN-KLINIKUM AG,2023,Renovation of existing buildings,,7.2
RHÖN-KLINIKUM AG,2023,"Installation, maintenance and repair of energy-efficient equipment",,7.3
RHÖN-KLINIKUM AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and on parking spaces belonging to buildings)",,7.4
RHÖN-KLINIKUM AG,2023,"Installation, maintenance and repair of technologies for renewable energies",,7.6
RINGMETALL SE  NA O.N.,2023,4.1 Power generation with photovoltaic technology,,4.1
RINGMETALL SE  NA O.N.,2023,"6.3 Transportation with motorcycles, passenger cars and light commercial vehicles",,6.3
RINGMETALL SE  NA O.N.,2023,"7.3 Installation, maintenance and repair of energy-efficient appliances",,7.3
RWE AG St,2023,Production of technologies for renewable energy,CCM,3.1
RWE AG St,2023,Hydrogen production,CCM,3.10
RWE AG St,2023,Electricity generation from PV technology,CCM,4.1
RWE AG St,2023,Electricity storage,CCM,4.10
RWE AG St,2023,Hydrogen storage,CCM,4.12
RWE AG St,2023,CHP / CCP with bioenergy,CCM,4.20
RWE AG St,2023,Electricity generation from natural gas,CCM,4.29
RWE AG St,2023,Electricity generation from wind energy,CCM,4.3
RWE AG St,2023,CHP with fossil gaseous fuels,CCM,4.30
RWE AG St,2023,Electricity generation from hydropower,CCM,4.5
RWE AG St,2023,Electricity generation from bioenergy,CCM,4.8
"Renta 4 Banco, S.A.",2023,16190-Otras actividades de telecomunicaciones,,
"Renta 4 Banco, S.A.",2023,1621-Fabricación de chapas y tableros de madera,,
"Renta 4 Banco, S.A.",2023,1622-Fabricación de suelos de madera ensamblados,,
"Renta 4 Banco, S.A.",2023,"1629-Fabricación de otros productos de madera; artículos de corcho, cestería y espartería",,
"Renta 4 Banco, S.A.",2023,1712-Fabricación de papel y cartón,,
"Renta 4 Banco, S.A.",2023,"2221-Fabricación de placas, hojas, tubos y perfiles de plástico",,
"Renta 4 Banco, S.A.",2023,2229-Fabricación de otros productos de plástico,,
"Renta 4 Banco, S.A.",2023,2331-Fabricación de azulejos y baldosas de cerámica,,
"Renta 4 Banco, S.A.",2023,"2332-Fabricación de ladrillos, tejas y productos de tierras cocidas para la construcción",,
"Renta 4 Banco, S.A.",2023,2361-Fabricación de elementos de hormigón para la construcción,,
"Renta 4 Banco, S.A.",2023,2363-Fabricación de hormigón fresco,,
"Renta 4 Banco, S.A.",2023,"2370-Corte, tallado y acabado de la piedra",,
"Renta 4 Banco, S.A.",2023,2453-Fundición de metales ligeros,,
"Renta 4 Banco, S.A.",2023,2511-Fabricación de estructuras metálicas y sus componentes,,
"Renta 4 Banco, S.A.",2023,2512-Fabricación de carpintería metálica,,
"Renta 4 Banco, S.A.",2023,"2561-Tratamiento y revestimiento de metales; 2420-Fabricación de tubos, tuberías, perfiles huecos y sus accesorios",,
"Renta 4 Banco, S.A.",2023,2562-Ingeniería mecánica por cuenta de terceros,,
"Renta 4 Banco, S.A.",2023,2571-Fabricación de artículos de cuchillería y cubertería,,
"Renta 4 Banco, S.A.",2023,2572-Fabricación de cerraduras y herrajes,,
"Renta 4 Banco, S.A.",2023,2573-Fabricación de herramientas,,
"Renta 4 Banco, S.A.",2023,2611-Fabricación de componentes electrónicos; 6203-Gestión de recursos informáticos,,
"Renta 4 Banco, S.A.",2023,2630-Fabricación de equipos de telecomunicaciones,,
"Renta 4 Banco, S.A.",2023,2670-Fabricación de instrumentos de óptica y equipo fotográfico,,
"Renta 4 Banco, S.A.",2023,2680-Fabricación de soportes magnéticos y ópticos,,
"Renta 4 Banco, S.A.",2023,2733-Fabricación de dispositivos de cableado,,
"Renta 4 Banco, S.A.",2023,2790-Fabricación de otro material y equipo eléctrico,,
"Renta 4 Banco, S.A.",2023,2822-Fabricación de maquinaria de elevación y manipulación,,
"Renta 4 Banco, S.A.",2023,2824-Fabricación de herramientas eléctricas manuales,,
"Renta 4 Banco, S.A.",2023,2825-Fabricación de maquinaria de ventilación y refrigeración no doméstica,,
"Renta 4 Banco, S.A.",2023,2829-Fabricación de otra maquinaria de uso general n.c.o.p.,,
"Renta 4 Banco, S.A.",2023,2891-Fabricación de maquinaria para la industria metalúrgica,,
"Renta 4 Banco, S.A.",2023,2910-Fabricación de vehículos de motor,,
"Renta 4 Banco, S.A.",2023,3011-Construcción de barcos y estructuras flotantes,,
"Renta 4 Banco, S.A.",2023,3512-Transporte de energía eléctrica,,
"Renta 4 Banco, S.A.",2023,3513-Distribución de energía eléctrica,,
"Renta 4 Banco, S.A.",2023,3530-Suministro de vapor y aire acondicionado,,
"Renta 4 Banco, S.A.",2023,"3600-Captación, depuración y distribución de agua; 4322-Fontanería, instalaciones de sistemas de calefacción y aire",,
"Renta 4 Banco, S.A.",2023,3811-Recogida de residuos no peligrosos,,
"Renta 4 Banco, S.A.",2023,3900-Actividades de descontaminación y otros servicios de gestión de residuos,,
"Renta 4 Banco, S.A.",2023,4110-Promoción inmobiliaria,,
"Renta 4 Banco, S.A.",2023,4121-Construcción de edificios residenciales,,
"Renta 4 Banco, S.A.",2023,4122-Construcción de edificios no residenciales,,
"Renta 4 Banco, S.A.",2023,4211-Construcción de carreteras y autopistas,,
"Renta 4 Banco, S.A.",2023,4213-Construcción de puentes y túneles,,
"Renta 4 Banco, S.A.",2023,4311-Demolición,,
"Renta 4 Banco, S.A.",2023,4312-Preparación de terrenos,,
"Renta 4 Banco, S.A.",2023,4321-Instalaciones eléctricas,,
"Renta 4 Banco, S.A.",2023,4329-Otras instalaciones en obras de construcción,,
"Renta 4 Banco, S.A.",2023,4331-Revocamiento,,
"Renta 4 Banco, S.A.",2023,4332-Instalación de carpintería,,
"Renta 4 Banco, S.A.",2023,4333-Revestimiento de suelos y paredes,,
"Renta 4 Banco, S.A.",2023,4334-Pintura y acristalamiento,,
"Renta 4 Banco, S.A.",2023,4339-Otro acabado de edificios,,
"Renta 4 Banco, S.A.",2023,4391-Construcción de cubiertas,,
"Renta 4 Banco, S.A.",2023,4910-Transporte interurbano de pasajeros por ferrocarril,,
"Renta 4 Banco, S.A.",2023,4931-Transporte terrestre urbano y suburbano de pasajeros,,
"Renta 4 Banco, S.A.",2023,4932-Transporte por taxi,,
"Renta 4 Banco, S.A.",2023,4939-tipos de transporte terrestre de pasajeros n.c.o.p.,,
"Renta 4 Banco, S.A.",2023,5010-Transporte marítimo de pasajeros,,
"Renta 4 Banco, S.A.",2023,5020-Transporte marítimo de mercancías,,
"Renta 4 Banco, S.A.",2023,5221-Actividades anexas al transporte terrestre,,
"Renta 4 Banco, S.A.",2023,5320-Otras actividades postales y de correos,,
"Renta 4 Banco, S.A.",2023,"5912-Actividades de postproducción cinematográfica, de vídeo y de programas de televisión",,
"Renta 4 Banco, S.A.",2023,5915-Actividades de producción cinematográfica y de vídeo,,
"Renta 4 Banco, S.A.",2023,5916-Actividades de producciones de programas de televisión,,
"Renta 4 Banco, S.A.",2023,5920-Actividades de grabación de sonido y edición musical,,
"Renta 4 Banco, S.A.",2023,6010-Actividades de radiodifusión,,
"Renta 4 Banco, S.A.",2023,6020-Actividades de programación y emisión de televisión,,
"Renta 4 Banco, S.A.",2023,6110-Telecomunicaciones por cable; 2740-Fabricación de lámparas y aparatos eléctricos de iluminación,,
"Renta 4 Banco, S.A.",2023,6120-Telecomunicaciones inalámbricas,,
"Renta 4 Banco, S.A.",2023,6201-Actividades de programación informática; 7112-Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,,
"Renta 4 Banco, S.A.",2023,6202-Actividades de consultoría informática,,
"Renta 4 Banco, S.A.",2023,6209-Otros servicios relacionados con las tecnologías de la información y la informática,,
"Renta 4 Banco, S.A.",2023,"6311-Proceso de datos, hosting y actividades relacionadas; 4941-Transporte de mercancías por carretera",,
"Renta 4 Banco, S.A.",2023,6512-Seguros distintos de los seguros de vida,,
"Renta 4 Banco, S.A.",2023,6810-Compraventa de bienes inmobiliarios por cuenta propia,,
"Renta 4 Banco, S.A.",2023,6820-Alquiler de bienes inmobiliarios por cuenta propia,,
"Renta 4 Banco, S.A.",2023,6831-Agentes de la propiedad inmobiliaria,,
"Renta 4 Banco, S.A.",2023,6832-Gestión y administración de la propiedad inmobiliaria,,
"Renta 4 Banco, S.A.",2023,7111-Servicios técnicos de arquitectura,,
"Renta 4 Banco, S.A.",2023,7120-Ensayos y análisis técnicos,,
"Renta 4 Banco, S.A.",2023,7211-Investigación y desarrollo experimental en biotecnología,,
"Renta 4 Banco, S.A.",2023,7219-Otra investigación y desarrollo experimental en ciencias naturales,,
"Renta 4 Banco, S.A.",2023,7711-Alquiler de automóviles y vehículos de motor ligeros,,
"Renta 4 Banco, S.A.",2023,8520-Educación primaria,,
"Renta 4 Banco, S.A.",2023,8531-Educación secundaria general,,
"Renta 4 Banco, S.A.",2023,8532-Educación secundaria técnica y profesional,,
"Renta 4 Banco, S.A.",2023,8543-Educación universitaria,,
"Renta 4 Banco, S.A.",2023,8551-Educación deportiva y recreativa,,
"Renta 4 Banco, S.A.",2023,8552-Educación cultural,,
"Renta 4 Banco, S.A.",2023,8553-Actividades de las escuelas de conducción y pilotaje,,
"Renta 4 Banco, S.A.",2023,8559-Otra educación n.c.o.p.,,
"Renta 4 Banco, S.A.",2023,8560-Actividades auxiliares a la educación,,
"Renta 4 Banco, S.A.",2023,8710-Asistencia en establecimientos residenciales con cuidados sanitarios,,
"Renta 4 Banco, S.A.",2023,"8720-Asistencia en establecimientos residenciales para personas con discapacidad intelectual, enfermedad mental y drogodependencia",,
"Renta 4 Banco, S.A.",2023,8731-Asistencia en establecimientos residenciales para personas mayores,,
"Renta 4 Banco, S.A.",2023,9001-Artes escénicas,,
"Renta 4 Banco, S.A.",2023,9002-Actividades auxiliares a las artes escénicas,,
"Renta 4 Banco, S.A.",2023,9003-Creación artística y literaria,,
"Renta 4 Banco, S.A.",2023,9004-Gestión de salas de espectáculos,,
"Renta 4 Banco, S.A.",2023,9106-Actividades de archivos,,
"Renta 4 Banco, S.A.",2023,9521-Reparación de aparatos electrónicos de audio y vídeo de uso doméstico,,
"Renta 4 Banco, S.A.",2023,9522-Reparación de aparatos electrodomésticos y de equipos para el hogar y el jardín,,
Rheinmetall AG,2023,Afforestation,CCM,1.1
Rheinmetall AG,2023,Forest management,CCM,1.3
Rheinmetall AG,2023,Manufacture of renewable energy technologies,CCM,3.1
Rheinmetall AG,2023,Manufacture of automotive and mobility components,CCM,3.18
Rheinmetall AG,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Rheinmetall AG,2023,Manufacturing of aircraft,CCM,3.21
Rheinmetall AG,2023,Manufacture of low carbon technologies for transport,CCM,3.3
Rheinmetall AG,2023,Manufacture of energy efficiency equipment for buildings,CCM,3.5
Rheinmetall AG,2023,Manufacture of other low carbon technologies,CCM,3.6
Rheinmetall AG,2023,solar photovoltaic technology Production of heat/cool from bioenergy,CCM,4.1
Rheinmetall AG,2023,Production of heat/cool from bioenergy,CCM,4.24
Rheinmetall AG,2023,Transmission and distribution of electricity,CCM,4.9
Rheinmetall AG,2023,"Renewal of water collection, treatment and supply systems",CCM,5.2
Rheinmetall AG,2023,"Construction, extension and operation of waste water collection and treatment",CCM,5.3
Rheinmetall AG,2023,Renewal of waste water collection and treatment,CCM,5.4
Rheinmetall AG,2023,Collection and transport of non-hazardous waste in source segregated fractions,CCM,5.5
Rheinmetall AG,2023,Infrastructure for rail transport,CCM,6.14
Rheinmetall AG,2023,Low carbon airport infrastructure,CCM,6.17
Rheinmetall AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Rheinmetall AG,2023,Construction of new buildings,CCM,7.1
Rheinmetall AG,2023,Renovation of existing buildings,CCM,7.2
Rheinmetall AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Rheinmetall AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Rheinmetall AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Rheinmetall AG,2023,Acquisition and ownership of buildings,CCM,7.7
Rheinmetall AG,2023,"Data processing, hosting and related activities",CCM,8.1
Rheinmetall AG,2023,Depollution and dismantling of end-of-life products,CE,2.6
Rheinmetall AG,2023,Maintenance of roads and motorways,CE,3.4
Rheinmetall AG,2023,Preparation for re-use of end-of-life products and product components,CE,5.3
Rheinmetall AG,2023,Remediation of contaminated sites and areas,PPC,2.4
S IMMO AG,2023,"Hotels, holiday, camping grounds and similar accommodation",BIO,2.1
S IMMO AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
S IMMO AG,2023,Acquisition and ownership of buildings,CCM,7.7
SAFRAN,2024,Manufacturing of aircraft,CCM,3.21
SAFRAN,2024,Manufacturing of aircraft,CCM,3.21
SAFRAN,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
SAFRAN,2024,Production of heat/cool from geothermal energy,CCM,4.22
SAFRAN,2024,Production of heat/cool using waste heat,CCM,4.24
SAFRAN,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
SAFRAN,2024,Renovation of existing buildings,CCM,7.2
SAFRAN,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
SAFRAN,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
SAFRAN,2024,"Installation, maintenance and repair of instruments and devices for measuring",CCM,7.5
SAFRAN,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
SAFRAN,2024,Acquisition and ownership of buildings,CCM,7.7
SAP SE,2023,"8.1 Data processing, hosting, and related activities",CCM,8.1
SCHNEIDER ELECTRIC SE,2024,Manufacture of renewable energy technologies,CCM,3.1
SCHNEIDER ELECTRIC SE,2024,"Manufacture, installation, and servicing of HV, MV and LV electrical equipment for electrical transmission and distribution that result in or enable a substantial contribution to climate change mitigation",CCM,3.20
SCHNEIDER ELECTRIC SE,2024,Manufacture of energy efficiency equipment for buildings,CCM,3.5
SCHNEIDER ELECTRIC SE,2024,Manufacture of other low carbon technologies,CCM,3.6
SCHNEIDER ELECTRIC SE,2024,Infrastructure for rail transport,CCM,6.14
SCHNEIDER ELECTRIC SE,2024,Infrastructure enabling low carbon road transport and public transport,CCM,6.15
SCHNEIDER ELECTRIC SE,2024,Infrastructure enabling low carbon water transport,CCM,6.16
SCHNEIDER ELECTRIC SE,2024,Low carbon airport infrastructure,CCM,6.17
SCHNEIDER ELECTRIC SE,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
SCHNEIDER ELECTRIC SE,2024,Acquisition and ownership of buildings,CCM,7.7
SCHNEIDER ELECTRIC SE,2024,Data-driven solution for GHG emission reductions,CCM,8.2
SCHNEIDER ELECTRIC SE,2024,Professional services related to energy performance of buildings,CCM,9.3
SCHNEIDER ELECTRIC SE,2024,Manufacture of electrical and electronic equipment,CE,1.2
SCHNEIDER ELECTRIC SE,2024,Provision of IT/OT data-driven solutions,CE,4.1
