company,report_year,chunk_index,activity,Sub_activity_code
SAFRAN,2024,3,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
SAFRAN,2024,2,Acquisition and ownership of buildings,CCM 7.7
SAP SE,2023,3,Manufacture of low carbon technologies for transport,3.3
SAP SE,2023,6,"Data processing, hosting, and related activities",8.1
SAP SE,2023,1,"8.1 Data processing, hosting, and related activities",CCM 8.1
SCHNEIDER ELECTRIC SE,2024,2,Manufacture of renewable energy technologies,CCM 3.1
SCHNEIDER ELECTRIC SE,2024,2,"Manufacture, installation, and servicing of HV, MV and LV electrical equipment for electrical transmission and distribution that result in or enable a substantial contribution to climate change mitigation",CCM 3.20
SCHNEIDER ELECTRIC SE,2024,2,Manufacture of energy efficiency equipment for buildings,CCM 3.5
SCHNEIDER ELECTRIC SE,2024,1,Manufacture of other low carbon technologies,CCM 3.6
SCHNEIDER ELECTRIC SE,2024,2,Infrastructure for rail transport,CCM 6.14
SCHNEIDER ELECTRIC SE,2024,2,Infrastructure enabling low carbon road transport and public transport,CCM 6.15
SCHNEIDER ELECTRIC SE,2024,2,Infrastructure enabling low carbon water transport,CCM 6.16
SCHNEIDER ELECTRIC SE,2024,2,Low carbon airport infrastructure,CCM 6.17
SCHNEIDER ELECTRIC SE,2024,3,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
SCHNEIDER ELECTRIC SE,2024,3,Acquisition and ownership of buildings,CCM 7.7
SCHNEIDER ELECTRIC SE,2024,3,Data-driven solutions for GHG emissions reductions,CCM 8.2
SCHNEIDER ELECTRIC SE,2024,3,Professional services related to energy performance of buildings,CCM 9.3
SCHNEIDER ELECTRIC SE,2024,2,Manufacture of electrical and electronic equipment,CE 1.2
SCHNEIDER ELECTRIC SE,2024,2,Provision of IT/OT data-driven solutions,CE 4.1
SCHNEIDER ELECTRIC SE,2024,8,"Repair, refurbishment, and remanufacturing",CE 5.1
SCHNEIDER ELECTRIC SE,2024,2,Sale of spare parts,CE 5.2
SCHNEIDER ELECTRIC SE,2024,2,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
SCHNEIDER ELECTRIC SE,2024,2,"Manufacture, installation and associated services for leakage control technologies enabling leakage reduction and prevention in water supply systems",WTR 1.1
SCHNEIDER ELECTRIC SE,2024,2,Provision of IT/OT data-driven solutions for leakage reduction,WTR 4.1
SCHOELLER-BLECKMANN AG,2023,1,Manufacture of iron and steel,3.9
SCHOELLER-BLECKMANN AG,2023,6,"Transport by motorcycles, passenger cars and light commercial vehicles",6.5
SCHOELLER-BLECKMANN AG,2023,6,Transport of goods by road,6.6
SCHOELLER-BLECKMANN AG,2023,6,Renovation of existing buildings,7.2
SCHOELLER-BLECKMANN AG,2023,2,"Installation, maintenance and repair of energy-efficient devices",7.3
SCHOELLER-BLECKMANN AG,2023,3,"Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",7.5
SCHOELLER-BLECKMANN AG,2023,3,"Installation, maintenance and repair of renewable energy technologies",7.6
SCHOELLER-BLECKMANN AG,2023,3,Acquisition of and ownership of buildings,7.7
SGL Carbon SE,2023,1,Manufacture of renewable energy technologies,3.1.
SGL Carbon SE,2023,1,Manufacturing of automotive and mobility components,3.18.
SGL Carbon SE,2023,2,Manufacture of equipment for the production and use of hydrogen,3.2.
SGL Carbon SE,2023,1,Manufacture of batteries,3.4.
SGL Carbon SE,2023,3,Generation of heat/steam,4.24.
SGL Carbon SE,2023,6,composite battery boxes for electric vehicles,
SGL Carbon SE,2023,6,manufacture of batteries,
SGL Carbon SE,2023,6,manufacture of renewable energy technologies,
SGL Carbon SE,2023,6,manufacturing of automotive and mobility components,
SHELL PLC,2024,5,Conservation forestry,1.4
SHELL PLC,2024,5,Manufacture of hydrogen,3.10
SHELL PLC,2024,5,Manufacture of organic basic chemicals,3.14
SHELL PLC,2024,5,Manufacture of plastics in primary form,3.17
SHELL PLC,2024,5,Electricity generation using solar photovoltaic technology,4.1
SHELL PLC,2024,5,Storage of electricity,4.10
SHELL PLC,2024,5,Manufacture of biogas and biofuels for use in transport and of bioliquids,4.13
SHELL PLC,2024,5,Electricity generation from fossil gaseous fuels,4.29
SHELL PLC,2024,5,Electricity generation from wind power,4.3
SHELL PLC,2024,5,Transport of CO2,5.11
SHELL PLC,2024,5,Underground permanent geological storage of CO2,5.12
SHELL PLC,2024,5,Infrastructure enabling low-carbon road transport and public transport,6.15
SHELL PLC,2024,5,"Installation, maintenance and repair of renewable energy technologies",7.6
SHELL PLC,2024,1,Conservation forestry,CCM 1.4
SHELL PLC,2024,1,Manufacture of hydrogen,CCM 3.10
SHELL PLC,2024,1,Manufacture of organic basic chemicals,CCM 3.14
SHELL PLC,2024,1,Manufacture of plastics in primary form,CCM 3.17
SHELL PLC,2024,1,Electricity generation using solar photovoltaic technology,CCM 4.1
SHELL PLC,2024,1,Storage of electricity,CCM 4.10
SHELL PLC,2024,1,Manufacture of biogas and biofuels for use in transport and of bioliquids,CCM 4.13
SHELL PLC,2024,1,Electricity generation from fossil gaseous fuels,CCM 4.29
SHELL PLC,2024,1,Electricity generation from wind power,CCM 4.3
SHELL PLC,2024,1,Transport of CO2,CCM 5.11
SHELL PLC,2024,1,Underground permanent geological storage of CO2,CCM 5.12
SHELL PLC,2024,1,Infrastructure enabling low-carbon road transport and public transport,CCM 6.15
SHELL PLC,2024,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
SMA Solar Technology AG,2023,7,Manufacture of renewable energy technologies,ACTIVITY 1
SMA Solar Technology AG,2023,7,"Installation, maintenance and repair of renewable energy technologies",ACTIVITY 2
SMA Solar Technology AG,2023,1,3.1 Manufacture of renewable energy technologies,CCM 3.1
SMA Solar Technology AG,2023,5,3.20 Manufacture of technical equipment 3,CCM 3.20
SMA Solar Technology AG,2023,1,"7.6 Installation, maintenance and repair of renewable energy technologies",CCM 7.6
SMA Solar Technology AG,2023,5,5.2 Sale of spare parts 3,CE 5.2
SMA Solar Technology AG,2023,8,"installation, maintenance and repair of renewable energy technologies",
SMA Solar Technology AG,2023,8,manufacture of renewable energy technologies,
SMA Solar Technology AG,2023,8,manufacture of technical equipment,
SMA Solar Technology AG,2023,8,sale of spare parts,
STRABAG SE,2023,2,Flood risk prevention and protection infrastructure,CCA 14.12
STRABAG SE,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
STRABAG SE,2023,2,District heating/cooling distribution,CCM 4.15
STRABAG SE,2023,1,Electricity generation from wind power,CCM 4.3
STRABAG SE,2023,1,Electricity generation from hydropower,CCM 4.5
STRABAG SE,2023,1,Electricity generation from geothermal energy,CCM 4.6
STRABAG SE,2023,5,Electricity generation from renewable non-fossil gaseous and liquid fuels,CCM 4.7
STRABAG SE,2023,2,Electricity generation from bioenergy,CCM 4.8
STRABAG SE,2023,2,Transmission and distribution of electricity,CCM 4.9
STRABAG SE,2023,2,Construction and extension of water supply systems,CCM 5.1 / WTR 2.1
STRABAG SE,2023,2,Construction and extension of waste water collection and treatment,CCM 5.3 / WTR 2.2
STRABAG SE,2023,2,"Infrastructure for personal mobility, cycle logistics",CCM 6.13
STRABAG SE,2023,1,Infrastructure for rail transport,CCM 6.14
STRABAG SE,2023,6,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
STRABAG SE,2023,1,Construction of new buildings (as general contractor),CCM 7.1
STRABAG SE,2023,2,Construction of new buildings (as general contractor),CCM 7.1 / CE 3.1
STRABAG SE,2023,1,Renovation of existing buildings,CCM 7.2
STRABAG SE,2023,2,Renovation of existing buildings,CCM 7.2 / CE 3.2
STRABAG SE,2023,6,Renovation of existing buildings,CCM 7.2 /CE 3.2
STRABAG SE,2023,3,Renovation of existing buildings,CCM 7.2.
STRABAG SE,2023,6,Acquisition and ownership of buildings,CCM 7.7
STRABAG SE,2023,2,Sorting and material recovery of non-hazardous wastes,CE 2.7
STRABAG SE,2023,6,Construction of new buildings (as general contractor),CE 3.1
STRABAG SE,2023,6,Renovation of existing buildings,CE 3.2
STRABAG SE,2023,2,Demolition and wrecking of buildings and other structures,CE 3.3
STRABAG SE,2023,2,Maintenance of roads and motorways,CE 3.4
STRABAG SE,2023,2,Use of concrete in civil engineering,CE 3.5
STRABAG SE,2023,2,Sustainable urban drainage systems,WTR 2.3
STRATEC SE,2023,7,Manufacture of electrical and electronic equipment,1.2
STRATEC SE,2023,8,"Repair, refurbishment and remanufacturing",5.1
STRATEC SE,2023,8,Sale of spare parts,5.2
STRATEC SE,2023,8,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
STRATEC SE,2023,7,"Installation, maintenance and repair of energy efficiency equipment",7.3
STRATEC SE,2023,8,Acquisition and ownership of buildings,7.7
STRATEC SE,2023,4,Electricity generation using solar photovoltaic technology,CCM 4.1
STRATEC SE,2023,3,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
STRATEC SE,2023,3,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
STRATEC SE,2023,3,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
STRATEC SE,2023,4,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
STRATEC SE,2023,3,Acquisition and ownership of buildings,CCM 7.7
STRATEC SE,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
STRATEC SE,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
STRATEC SE,2023,1,Sale of spare parts,CE 5.2
SUSS MicroTec SE,2023,7,"5.1 Repair, refurbishment and remanufacturing",5.1
SUSS MicroTec SE,2023,7,5.4 Sale of second-hand goods,5.4
SUSS MicroTec SE,2023,3,"Passenger transportation in local and regional transport, road passenger transport",CCM 6.3
SUSS MicroTec SE,2023,2,"Operation of devices for personal mobility, cycling logistics",CCM 6.4
SUSS MicroTec SE,2023,2,Renovation of existing buildings,CCM 7.2
SUSS MicroTec SE,2023,2,"Installation, maintenance and repair of energy-efficient appliances",CCM 7.3
SUSS MicroTec SE,2023,3,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
SUSS MicroTec SE,2023,3,"Installation, maintenance and repair for measuring, regulating and controlling the overall efficiency of buildings",CCM 7.5
SUSS MicroTec SE,2023,3,Acquisition and ownership of buildings,CCM 7.7
SUSS MicroTec SE,2023,2,Freelance services related to the energy performance of buildings,CCM 9.3
SUSS MicroTec SE,2023,1,Extension of service life of products through repair or remanufacturing,CE 5.1
SUSS MicroTec SE,2023,1,Sale of used goods,CE 5.4
Salzgitter AG,2023,8,Sorting and material recycling of non-hazardous waste,2.7
Salzgitter AG,2023,6,Manufacture of iron and steel,3.9
Salzgitter AG,2023,3,3.9 Manufacture of iron and steel,CCM
Salzgitter AG,2023,3,2.7 Sorting and material recovery of non-hazardous waste,CE
Sartorius AG St,2023,7,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Sartorius AG St,2023,7,Acquisition and ownership of buildings,7.7
Sartorius AG St,2023,4,Manufacture of electrical and electronic equipment,ACTIVITY 1.2
Sartorius AG St,2023,4,Provision of IT/OT data-driven solutions and software,ACTIVITY 4.1
Sartorius AG St,2023,4,"Repair, refurbishment and remanufacturing",ACTIVITY 5.1
Sartorius AG St,2023,4,Sale of spare parts,ACTIVITY 5.2
Sartorius AG St,2023,4,"Transport by motorbikes, passenger cars and light commercial vehicles",ACTIVITY 6.5
Sartorius AG St,2023,4,Acquisition and ownership of buildings,ACTIVITY 7.7
Sartorius AG St,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Sartorius AG St,2023,2,Acquisition and owner-ship of buildings,CCM 7.7
Sartorius AG St,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
Sartorius AG St,2023,1,Provision of IT/OT data-driven solutions,CE 4.1
Sartorius AG St,2023,2,"Repair, refurbishment and remanufacturing",CE 5.1
Sartorius AG St,2023,3,Sale of spare parts,CE 5.2
Sartorius AG St,2023,4,Acquisition and ownership of buildings,
Sartorius AG St,2023,4,Manufacture of electronic equipment,
Sartorius AG St,2023,4,Provision of IT data-driven solutions,
Sartorius AG St,2023,4,Repair services,
Sartorius AG St,2023,4,Spare parts sales,
Sartorius AG St,2023,4,Vehicle leasing,
Sartorius AG Vz,2023,4,Activity 1.2: Manufacture of electrical and electronic equipment,1.2
Sartorius AG Vz,2023,4,Activity 4.1: Provision of IT/OT data-driven solutions and software,4.1
Sartorius AG Vz,2023,4,"Activity 5.1: Repair, refurbishment and remanufacturing",5.1
Sartorius AG Vz,2023,4,Activity 5.2: Sale of spare parts,5.2
Sartorius AG Vz,2023,4,"Activity 6.5: Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Sartorius AG Vz,2023,4,Activity 7.7: Acquisition and ownership of buildings,7.7
Sartorius AG Vz,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Sartorius AG Vz,2023,2,Acquisition and owner-ship of buildings,CCM 7.7
Sartorius AG Vz,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
Sartorius AG Vz,2023,1,Provision of IT/OT data-driven solutions,CE 4.1
Sartorius AG Vz,2023,2,"Repair, refurbishment and remanufacturing",CE 5.1
Sartorius AG Vz,2023,3,Sale of spare parts,CE 5.2
Sartorius AG Vz,2023,4,Acquisition and ownership of buildings,
Sartorius AG Vz,2023,4,Manufacture of electronic equipment,
Sartorius AG Vz,2023,4,Provision of IT data-driven solutions,
Sartorius AG Vz,2023,4,Repair services,
Sartorius AG Vz,2023,4,Spare parts sales,
Sartorius AG Vz,2023,4,Vehicle leasing,
Savencia,2023,1,Plastic packaging manufacturing,1.1
Savencia,2023,1,Water production and distribution,2.1
Savencia,2023,1,Production of new water resources to ends other than human consumption,2.2
Savencia,2023,1,New building construction,3.1
Savencia,2023,1,Renovation of existing buildings,3.2
Savencia,2023,1,Heating/cooling networks,4.15
Savencia,2023,1,"Construction, extension, and operation of catchment, treatment, and distribution networks",5.1
Savencia,2023,1,"Construction, extension, and operation of wastewater collection and treatment networks",5.3
Savencia,2023,1,"Transport by motorcycles, passenger cars, and light commercial vehicles",6.5
Savencia,2023,1,Freight transport,6.6
Savencia,2023,1,New building construction,7.1
Savencia,2023,1,Renovation of existing buildings,7.2
Savencia,2023,1,"Installation, maintenance, and repair of energy-efficient equipment",7.3
Savencia,2023,1,"Installation, maintenance, and repair of charging stations for electric vehicles inside buildings (and in parking lots attached to buildings)",7.4
Savencia,2023,1,"Installation, maintenance, and repair of renewable energy technologies",7.6
Savencia,2023,1,Acquisition and ownership of buildings,7.7
Scout24 SE,2023,5,Manufacture of electrical and electronic equipment,1.2
Scout24 SE,2023,5,"Transportation by motorcycles, passenger cars and light commercial vehicles",6.5
Scout24 SE,2023,5,"Installation, maintenance and repair of equipment for measuring, regulating and controlling the overall energy efficiency of buildings",7.5
Scout24 SE,2023,5,Acquisition and ownership of buildings: acquisition of real estate and exercise of ownership of such real estate,7.7
Scout24 SE,2023,3,creation and sale of energy efficiency certificates,9.3
Scout24 SE,2023,2,Acquisition and ownership of buildings,CCM 7.7
Scout24 SE,2023,1,Professional services related to energy performance of buildings,CCM 9.3
Siltronic AG,2023,1,Collection and transport of hazardous waste /<br>Collection and transportation of non-hazardous<br>wastes in fractions separated<br>at the point of contact,2.1 (PPC) / 2.3 (CE)
Siltronic AG,2023,1,"Construction, expansion and operation of<br>wastewater collection and treatment systems.",5.3 (CCM)
Siltronic AG,2023,1,Collection and transport of non-hazardous and<br>hazardous waste / Collection and transportation<br>of non-hazardous wastes in fractions<br>separated at the point of contact,5.5 (CCM) / 2.3 (CE)
Siltronic AG,2023,2,Acquisition of and ownership of buildings,7.7 (CCM)
Syzygy AG,2023,3,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Syzygy AG,2023,3,Acquisition and ownership of buildings,7.7
Syzygy AG,2023,7,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
Syzygy AG,2023,7,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
Syzygy AG,2023,7,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
TAKKT AG,2023,1,Electricity generation using solar photovoltaic technology,4.1
TAKKT AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
TAKKT AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",7.3
TAKKT AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",7.4
TAKKT AG,2023,1,Acquisition and ownership of buildings,7.7
TAKKT AG,2023,1,"Data processing, hosting and related activities",8.1
TELEFONICA SA,2024,6,"Activity 5.1. Repair, refurbishment and remanufacturing.",5.1.
TELEFONICA SA,2024,6,Activity 5.4. Sale of second-hand goods.,5.4.
TELEFONICA SA,2024,7,Product-as-a-service and other circular models,5.5
TELEFONICA SA,2024,6,Activity 5.5. Product-as-a-service and other circular use- and result-oriented service models.,5.5.
TELEFONICA SA,2024,6,"Activity 6.5. Transport by motorbikes, passenger cars and light commercial vehicles.",6.5.
TELEFONICA SA,2024,6,"Activity 7.3. Installation, maintenance and repair of energy efficiency equipment (individual measure).",7.3.
TELEFONICA SA,2024,6,"Activity 7.4. Installation, maintenance and repair of charging stations for electric vehicles in buildings (individual measure).",7.4.
TELEFONICA SA,2024,6,"Activity 7.5. Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling energy performance of buildings (individual measure).",7.5.
TELEFONICA SA,2024,7,"Installation, maintenance and repair of renewable energy technologies",7.6
TELEFONICA SA,2024,6,"Activity 7.6. Installation, maintenance and repair of renewable energy technologies.",7.6.
TELEFONICA SA,2024,6,Activity 7.7. Acquisition and ownership of buildings.,7.7.
TELEFONICA SA,2024,6,"Activity 8.1. Data processing, hosting and related activities.",8.1.
TELEFONICA SA,2024,7,Data-driven solutions for GHG emissions reductions,8.2
TELEFONICA SA,2024,6,Activity 8.2. Data-driven solutions for GHG emissions reductions.,8.2.
TELEFONICA SA,2024,3,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
TELEFONICA SA,2024,2,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6.
TELEFONICA SA,2024,3,Acquisition and ownership of buildings,CCM 7.7.
TELEFONICA SA,2024,2,"Data processing, hosting and related activities",CCM 8.1.
TELEFONICA SA,2024,2,Data-driven solutions for GHG emissions reductions,CCM 8.2
TELEFONICA SA,2024,1,digital services/solutions aimed at providing data and analysis to reduce GHG emissions from other activities,CCM 8.2.
TELEFONICA SA,2024,1,"refurbishment, repair and maintenance of customer equipment",CE 5.1.
TELEFONICA SA,2024,2,Sale of second-hand goods,CE 5.4.
TELEFONICA SA,2024,2,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5.
Talanx Aktiengesellschaft,2023,7,10.1 Non-life insurance,K65.1.2
Talanx Aktiengesellschaft,2023,7,10.2 Reinsurance,K65.2.0
Talanx Aktiengesellschaft,2023,3,A.1 Non-life insurance and reinsurance underwriting Taxonomy-aligned activities (environmentally sustainable),
Talanx Aktiengesellschaft,2023,3,A.1.1 Of which reinsured,
Talanx Aktiengesellschaft,2023,3,A.1.2 Of which stemming from reinsurance activity,
Talanx Aktiengesellschaft,2023,3,A.1.2.1 Of which reinsured (retrocession),
Talanx Aktiengesellschaft,2023,3,A.2 Non-life insurance and reinsurance underwriting Taxonomy-eligible but not environmentally sustainable activities (not Taxonomy-aligned activities),
Talanx Aktiengesellschaft,2023,3,B. Non-life insurance and reinsurance underwriting Taxonomy-non-eligible activities,
Talanx Aktiengesellschaft,2023,6,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
Talanx Aktiengesellschaft,2023,6,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
Talanx Aktiengesellschaft,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
Talanx Aktiengesellschaft,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
Talanx Aktiengesellschaft,2023,6,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
Talanx Aktiengesellschaft,2023,6,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
TeamViewer SE,2023,4,Generation of electricity from hydropower,CCM 4.5
TeamViewer SE,2023,2,Acquisition and ownership of buildings,CCM 7.7
TeamViewer SE,2023,2,"Data processing, hosting and related activities",CCM 8.1
TeamViewer SE,2023,2,Data-based solutions to reduce greenhouse gas emissions,CCM 8.2
TeamViewer SE,2023,2,Manufacture of electrical and electronic equipment,CE 1.2
UNIQA Insurance Group AG,2023,2,A.1. Non-life insurance and reinsurance underwriting Taxonomy-aligned activities (environmentally sustainable),
UNIQA Insurance Group AG,2023,2,A.1.1 Of which reinsured,
UNIQA Insurance Group AG,2023,2,A.1.2 Of which stemming from reinsurance activity,
UNIQA Insurance Group AG,2023,2,A.1.2.1 Of which reinsured (retrocession),
UNIQA Insurance Group AG,2023,2,A.2 Non-life insurance and reinsurance underwriting Taxonomy-eligible but not environmentally sustainable activities (not Taxonomy-aligned activities),
UNIQA Insurance Group AG,2023,2,B. Non-life insurance and reinsurance underwriting Taxonomy-non-eligible activities,
VERBUND AG,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
VERBUND AG,2023,1,Storage of electricity,CCM 4.10
VERBUND AG,2023,1,Transmission and distribution networks for renewable and low-carbon gases,CCM 4.14
VERBUND AG,2023,1,Electricity generation from wind power,CCM 4.3
VERBUND AG,2023,4,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30
VERBUND AG,2023,1,Electricity generation from hydropower,CCM 4.5
VERBUND AG,2023,1,Transmission and distribution of electricity,CCM 4.9
VERBUND AG,2023,4,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
VERBUND AG,2023,4,"Install., maint. and repair of charging stations for EVs in buildings (and parking spaces attached to buildings)",CCM 7.4
VERBUND AG,2023,4,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
VERBUND AG,2023,7,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
VERBUND AG,2023,7,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
VERBUND AG,2023,7,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
VERBUND AG,2023,7,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
VERBUND AG,2023,7,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
VERBUND AG,2023,7,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
VERBUND AG,2024,1,Electricity generation using solar photovoltaic technology,CCM 4.1/CCA 4.1
VERBUND AG,2024,2,Storage of electricity,CCM 4.10/CCA 4.10
VERBUND AG,2024,2,Transmission and distribution networks for renewable and low-carbon gases,CCM 4.14/CCA 4.14
VERBUND AG,2024,1,Electricity generation from wind power,CCM 4.3/CCA 4.3
VERBUND AG,2024,2,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30/CCA 4.30
VERBUND AG,2024,2,Electricity generation from hydropower,CCM 4.5/CCA 4.5
VERBUND AG,2024,2,Transmission and distribution of electricity,CCM 4.9/CCA 4.9
VERBUND AG,2024,2,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5/CCA 6.5
VERBUND AG,2024,2,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4/CCA 7.4
VERBUND AG,2024,2,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6/CCA 7.6
VERBUND AG,2024,6,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear plants to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
VERBUND AG,2024,6,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
VERBUND AG,2024,6,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
VERBUND AG,2024,6,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities that use fossil gaseous fuels.",
VERBUND AG,2024,6,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
VERBUND AG,2024,6,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear plants that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
VIENNA INSURANCE GROUP AG,2023,6,Manufacture of automotive and mobility components,3.18
VIENNA INSURANCE GROUP AG,2023,1,Manufacture of iron and steel,3.9
VIENNA INSURANCE GROUP AG,2023,1,Rail transport infrastructure,6.14
VIENNA INSURANCE GROUP AG,2023,2,Manufacture of automotive and mobility components,CCM 3.18
VIENNA INSURANCE GROUP AG,2023,2,Manufacture of iron and steel,CCM 3.9
VIENNA INSURANCE GROUP AG,2023,3,Manufacture of iron and steel,CCM 3.9/ CCA 3.9
VIENNA INSURANCE GROUP AG,2023,2,Manufacture of iron and steel,CCM 3.9/<BR>CCA 3.9
VIENNA INSURANCE GROUP AG,2023,4,Manufacture of iron and steel,CCM 3.9/CCA 3.9
VIENNA INSURANCE GROUP AG,2023,2,Infrastructure for rail transport,CCM 6.14
VIENNA INSURANCE GROUP AG,2023,3,Infrastructure for rail transport,"CCM 6.14/ CCA 6,142"
VIENNA INSURANCE GROUP AG,2023,2,Infrastructure for rail transport,"CCM 6.14/<BR>CCA 6,142"
VIENNA INSURANCE GROUP AG,2023,4,Infrastructure for rail transport,"CCM 6.14/CCA 6,142"
VIENNA INSURANCE GROUP AG,2023,2,Freight rail transport,CCM 6.2
VIENNA INSURANCE GROUP AG,2023,3,Freight rail transport,CCM 6.2/ CCA 6.2
VIENNA INSURANCE GROUP AG,2023,2,Freight rail transport,CCM 6.2/<BR>CCA 6.2
VIENNA INSURANCE GROUP AG,2023,4,Freight rail transport,CCM 6.2/CCA 6.2
VODAFONE GROUP PLC,2024,5,"Repair, refurbishment and remanufacturing",5.1
VODAFONE GROUP PLC,2024,5,Product-as-a-service and other circular use- and result-oriented service models,5.5
VODAFONE GROUP PLC,2024,5,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
VODAFONE GROUP PLC,2024,5,"Installation, maintenance and repair of energy-efficiency equipment",7.3
VODAFONE GROUP PLC,2024,5,Acquisition and ownership of buildings,7.7
VODAFONE GROUP PLC,2024,5,"Data processing, hosting and related activities",8.1
VODAFONE GROUP PLC,2024,5,Data-driven solutions for GHG emissions reductions,8.2
VODAFONE GROUP PLC,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
VODAFONE GROUP PLC,2024,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
