company,report_year,activity,label,code_numeric
OMV AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AG,2023,Transmission and distribution of electricity,CCM,4.9
OMV AG,2023,Material recovery from non-hazardous waste,CCM,5.9
OMV AG,2023,Infrastructure for low-carbon road transport,CCM,6.15
OMV AG,2023,"Installation, maintenance, and repair of energy efficiency equipment",CCM,7.3
OMV AG,2023,"Installation, maintenance, and repair of renewable energy technologies",CCM,7.6
OMV AG,2023,"Close to market research, development, and innovation",CCM,9.1
OMV AG,2023,Production of heat/cool from geothermal energy,CCM,4.22
OMV AG,2023,Underground permanent geological storage of CO2,CCM,5.12
OMV AG,2023,"Sea and coastal freight water transport, vessels for port operations, and auxiliary activities",CCM,6.10
OMV AG,2023,Infrastructure for rail transport,CCM,6.14
OMV AG,2023,Freight rail transport,CCM,6.2
OMV AG,2023,"Transport by motorbikes, passenger cars, and light commercial vehicles",CCM,6.5
OMV AG,2023,Renovation of existing buildings,CCM,7.2
OMV AG,2023,Acquisition and ownership of buildings,CCM,7.7
OMV AG,2023,"Data processing, hosting, and related activities",CCM,8.1
OMV AG,2023,Sorting and material recovery of non-hazardous waste,CE,2.7
OMV AG,2023,"The undertaking carries out, funds, or has exposure to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
OMV AG,2023,"The undertaking carries out, funds, or has exposure to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
OMV AG,2023,"The undertaking carries out, funds, or has exposure to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
OMV AG,2023,"The undertaking carries out, funds, or has exposure to research, development, demonstration, and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
OMV AG,2023,"The undertaking carries out, funds, or has exposure to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
OMV AKTIENGESELLSCHAFT,2024,Manufacture of hydrogen,,3.10
OMV AKTIENGESELLSCHAFT,2024,Manufacture of organic basic chemicals,,3.14
OMV AKTIENGESELLSCHAFT,2024,Manufacture of plastics in primary form,,3.17
OMV AKTIENGESELLSCHAFT,2024,Electricity generation using solar photovoltaic technology,,4.1
OMV AKTIENGESELLSCHAFT,2024,Manufacture of biogas and biofuels for use in transport and of bioliquids,,4.13
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool using waste heat,,4.25
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from wind power,,4.3
OMV AKTIENGESELLSCHAFT,2024,Transmission and distribution of electricity,,4.9
OMV AKTIENGESELLSCHAFT,2024,Infrastructure enabling low-carbon road transport and public transport,,6.15
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance, and repair of energy efficiency equipment",,7.3
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance, and repair of renewable energy technologies",,7.6
OMV AKTIENGESELLSCHAFT,2024,Data-driven solutions for GHG emissions reductions,,8.2
OMV AKTIENGESELLSCHAFT,2024,"Close to market research, development, and innovation",,9.1
OMV AKTIENGESELLSCHAFT,2024,Manufacture of organic basic chemicals,CCM,3.14
OMV AKTIENGESELLSCHAFT,2024,Manufacture of plastics in primary form,CCM,3.17
OMV AKTIENGESELLSCHAFT,2024,Manufacture of biogas and biofuels for transport,CCM,4.13
OMV AKTIENGESELLSCHAFT,2024,Heat generation from geothermal energy,CCM,4.22
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool using waste heat,CCM,4.25
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
OMV AKTIENGESELLSCHAFT,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AKTIENGESELLSCHAFT,2024,Transmission and distribution of electricity,CCM,4.9
OMV AKTIENGESELLSCHAFT,2024,Material recovery from non-hazardous waste,CCM,5.9
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for low-carbon road transport,CCM,6.15
OMV AKTIENGESELLSCHAFT,2024,Manufacture of hydrogen,CCM,3.10
OMV AKTIENGESELLSCHAFT,2024,Manufacture of organic basic chemicals,CCM,3.14
OMV AKTIENGESELLSCHAFT,2024,Manufacture of plastics in primary form,CCM,3.17
OMV AKTIENGESELLSCHAFT,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
OMV AKTIENGESELLSCHAFT,2024,Storage of hydrogen,CCM,4.12
OMV AKTIENGESELLSCHAFT,2024,Manufacture of biogas and biofuels for transport,CCM,4.13
OMV AKTIENGESELLSCHAFT,2024,Production of heat/cool from geothermal energy,CCM,4.22
OMV AKTIENGESELLSCHAFT,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
OMV AKTIENGESELLSCHAFT,2024,Transmission and distribution of electricity,CCM,4.9
OMV AKTIENGESELLSCHAFT,2024,Underground permanent geological storage of CO2,CCM,5.12
OMV AKTIENGESELLSCHAFT,2024,"Renewal of water collection, treatment and supply systems",CCM,5.2
OMV AKTIENGESELLSCHAFT,2024,"Sea and coastal freight water transport, vessels for port operations and auxiliary activities",CCM,6.10
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for rail transport,CCM,6.14
OMV AKTIENGESELLSCHAFT,2024,Infrastructure for low-carbon road transport,CCM,6.15
OMV AKTIENGESELLSCHAFT,2024,Freight rail transport,CCM,6.2
OMV AKTIENGESELLSCHAFT,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
OMV AKTIENGESELLSCHAFT,2024,Freight transport services by road,CCM,6.6
OMV AKTIENGESELLSCHAFT,2024,Construction of new buildings,CCM,7.1
OMV AKTIENGESELLSCHAFT,2024,Renovation of existing buildings,CCM,7.2
OMV AKTIENGESELLSCHAFT,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
OMV AKTIENGESELLSCHAFT,2024,Acquisition and ownership of buildings,CCM,7.7
OMV AKTIENGESELLSCHAFT,2024,"Data processing, hosting and related activities",CCM,8.1
OMV AKTIENGESELLSCHAFT,2024,"Close to market research, development and innovation",CCM,9.1
OMV AKTIENGESELLSCHAFT,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
OMV AKTIENGESELLSCHAFT,2024,Sorting and material recovery of non-hazardous waste,CE,2.7
OMV AKTIENGESELLSCHAFT,2024,Provision of IT/OT data-driven solutions,CE,4.1
PNE AG,2023,Electricity generation using photovoltaic technology,,4.1.
PNE AG,2023,"Combined heat, power and cooling with bioenergy",,4.20.
PNE AG,2023,Power generation from wind power,,4.3.
PNE AG,2023,Transmission and distribution of electricity,,4.9.
PNE AG,2023,"Installation, maintenance and repair of renewable energy technologies",,7.6.
PNE AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
PNE AG,2023,Cogeneration of heat/cool and power from bioenergy,CCM,4.20
PNE AG,2023,Electricity generation from wind power,CCM,4.3
PNE AG,2023,Transmission and distribution of electricity,CCM,4.9
PNE AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
POLYTEC Holding AG,2023,Manufacture of renewable energy technologies,CCM,3.1
POLYTEC Holding AG,2023,Manufacture of plastics in primary form,CCM,3.17
POLYTEC Holding AG,2023,Manufacture of automotive and mobility components,CCM,3.18
POLYTEC Holding AG,2023,Manufacture of batteries,CCM,3.4
POLYTEC Holding AG,2023,Manufacture of other low carbon technologies,CCM,3.6
POLYTEC Holding AG,2023,"Urban, suburban and road passenger transport",CCM,6.3
POLYTEC Holding AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
POLYTEC Holding AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM,7.4
POLYTEC Holding AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
PORR AG,2023,Renovation of existing buildings,CCA,7.2
PORR AG,2023,4.10 Storage of electricity,CCM,4.10
PORR AG,2023,Storage of electricity,CCM,4.10
PORR AG,2023,4.5 Electricity generation from hydropower,CCM,4.5
PORR AG,2023,Electricity generation from hydropower,CCM,4.5
PORR AG,2023,5.5 Collection and transport of non-hazardous waste in source-segregated fractions,CCM,5.5
PORR AG,2023,5.9 Material recovery from non-hazardous waste,CCM,5.9
PORR AG,2023,"6.13 Infrastructure for personal mobility, cycle logistics",CCM,6.13
PORR AG,2023,"Infrastructure for personal mobility, cycle logistics",CCM,6.13
PORR AG,2023,6.14 Infrastructure for rail transport,CCM,6.14
PORR AG,2023,Infrastructure for rail transport,CCM,6.14
PORR AG,2023,7.1 Construction of new buildings,CCM,7.1
PORR AG,2023,Construction of new buildings,CCM,7.1
PORR AG,2023,7.2 Renovation of existing buildings,CCM,7.2
PORR AG,2023,Renovation of existing buildings,CCM,7.2
PORR AG,2023,"7.3 Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
PORR AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
PORR AG,2023,"7.4 Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
PORR AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
PORR AG,2023,"7.5 Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
PORR AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
PORR AG,2023,"7.6 Installation, maintenance and repair of renewable energy technologies",CCM,7.6
PORR AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
PORR AG,2023,3.3 Demolition and wrecking of buildings and other structures,CE,3.3
PORR AG,2023,3.4 Maintenance of roads and motorways,CE,3.4
PORR AG,2023,3.5 Use of concrete in civil engineering,CE,3.5
PORR AG,2023,2.4 Remediation of contaminated sites and areas,PPC,2.4
PORR AG,2023,Sustainable urban drainage systems (SUDS),WTR,2.3
PSI Software SE,2023,Provision of services in information technology,CCA,8.2
PSI Software SE,2023,"Transportation with motorbikes, passenger cars and light commercial vehicles",CCM,6.5
PSI Software SE,2023,"Data processing, hosting and related activities",CCM,8.1
PVA TePla AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
PVA TePla AG,2023,"Operation of personal mobility devices, cycle logistics",CCM,6.4
PVA TePla AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
PVA TePla AG,2023,Construction of new buildings,CCM,7.1
PVA TePla AG,2023,Renovation of existing buildings,CCM,7.2
PVA TePla AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM,7.4
PVA TePla AG,2023,Acquisition and ownership of buildings,CCM,7.7
PVA TePla AG,2023,"Data processing, hosting and related activities",CCM,8.1
PVA TePla AG,2023,Manufacture of electrical and electronic equipment,CE,1.2
PVA TePla AG,2023,"Repair, refurbishment and remanufacturing",CE,5.1
PVA TePla AG,2023,Sale of spare parts,CE,5.2
Palfinger AG,2023,"Installation, maintenance and repair of energy-efficient appliances",CCM,7.3
Palfinger AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and in car parks belonging to buildings)",CCM,7.4
Palfinger AG,2023,"Installation, maintenance and repair of equipment for measuring, regulating and controlling the overall energy efficiency of buildings",CCM,7.5
Palfinger AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Palfinger AG,2023,"Repair, refurbishment and reconditioning",CE,5.1
Palfinger AG,2023,"Repair, refurbishment and remanufacturing",CE,5.1
Palfinger AG,2023,Sale of spare parts,CE,5.2
Palfinger AG,2023,Product as a service and other circular usage and result-orientated service models,CE,5.5
Palfinger AG,2023,Preparation for re-use of end-of-life products and product components,CE,5.5
Porsche AG Vz,2023,3.18 Manufacture of automotive and mobility components,,3.18
Porsche AG Vz,2023,3.3 Manufacture of low-carbon technologies for transport,,3.3
Porsche AG Vz,2023,Manufacture of automotive and mobility components,CCM,3.18
Porsche AG Vz,2023,Manufacture of low-carbon technologies for transport,CCM,3.3
Porsche AG Vz,2023,Manufacture of low-carbon technologies for transport,CCM,3.3
Porsche AG Vz,2023,3.18 Manufacture of automotive and mobility components,,
Porsche AG Vz,2023,3.3 Manufacture of low-carbon technologies for transport,,
ProSiebenSat.1 Media SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
ProSiebenSat.1 Media SE,2023,Construction of new buildings,CCM,7.1
ProSiebenSat.1 Media SE,2023,Renovation of existing buildings,CCM,7.2
ProSiebenSat.1 Media SE,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
ProSiebenSat.1 Media SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
ProSiebenSat.1 Media SE,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
ProSiebenSat.1 Media SE,2023,Acquisition and ownership of buildings,CCM,7.7
ProSiebenSat.1 Media SE,2023,"Data processing, hosting and related activities",CCM,8.1
"Prosegur Cash, S.A.",2023,"Transport by motorcycle, cars and light commercial vehicles",MCC,6.5
"Prosegur Cash, S.A.",2023,Freight transport services by road,MCC,6.6
R. Stahl AG,2023,3.2 Manufacture of equipment for the production and use of hydrogen,,3.2
R. Stahl AG,2023,3.5 Manufacture of energy efficiency equipment for buildings (j),,3.5
R. Stahl AG,2023,3.6 Manufacture of other low carbon technologies,,3.6
R. Stahl AG,2023,4.1 Electricity generation using solar photovoltaic technology,,4.1
R. Stahl AG,2023,"6.5 Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
R. Stahl AG,2023,"7.3 Installation, maintenance and repair of energy-efficient equipment; (d) Installation and replacement of energy-efficient lighting sources",,7.3
R. Stahl AG,2023,7.7 Acquisition and ownership of buildings,,7.7
R. Stahl AG,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
R. Stahl AG,2023,Manufacture of energy efficiency equipment for buildings,CCM,3.5
R. Stahl AG,2023,Manufacture of other low carbon technologies,CCM,3.6
R. Stahl AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
R. Stahl AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
R. Stahl AG,2023,"Installation, maintenance and repair of energy efficientcy equipment",CCM,7.3
R. Stahl AG,2023,Acquisition and ownership of buildings,CCM,7.7
RENAULT,2024,Manufacture of automotive and mobility components,CCM,3.18
RENAULT,2024,Low carbon-intensity manufacturing technologies for transport,CCM,3.3
RENAULT,2024,Manufacture of batteries,CCM,3.4
RENAULT,2024,"Transportatiobn by motorcycles, passenger vehicles and commercial vehicles",CCM,6.5
RENAULT,2024,"Installation, maintenance and repair of equipment improving energy efficiency",CCM,7.3
RENAULT,2024,"Installation, maintenance and repair of charging stations for electric vehicles",CCM,7.4
RENAULT,2024,Depollution and dismantling of end-of-life products,CE,2.6
RENAULT,2024,Sale of second-hand goods,CE,5.4
REPSOL SA.,2024,Manufacture of hydrogen,,3.10.
REPSOL SA.,2024,Manufacture of basic chemical products,,3.14.
REPSOL SA.,2024,Manufacture of plastics in primary forms (recycled polyols and polyolefins),,3.17.
REPSOL SA.,2024,Generation of electricity using solar photovoltaic technology,,4.1.
REPSOL SA.,2024,Storage of electricity,,4.10.
REPSOL SA.,2024,Production of biogas and biofuels for the transport and production of bioliquids,,4.13.
REPSOL SA.,2024,Generation of electricity from gaseous fossil fuels,,4.29.
REPSOL SA.,2024,Generation of electricity from wind power,,4.3.
REPSOL SA.,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,,4.30.
REPSOL SA.,2024,Generation of electricity from hydroelectric power,,4.5.
REPSOL SA.,2024,Permanent underground geological storage of CO2,,5.12.
REPSOL SA.,2024,Infrastructure enabling road transport and low-carbon public transport,,6.15.
REPSOL SA.,2024,"Installation, maintenance and repair of renewable energy technologies",,7.6.
REPSOL SA.,2024,Data-driven solutions for GHG emissions reductions,,8.2.
REPSOL SA.,2024,"Close to market research, development and innovation",,9.1.
REPSOL SA.,2024,"Research, development and innovation for direct capture of CO2 from the atmosphere",,9.2.
RHÖN-KLINIKUM AG,2023,Creation of low-carbon transportation technologies,,3.3
RHÖN-KLINIKUM AG,2023,Electricity generation from fossil gaseous fuels,,4.29
RHÖN-KLINIKUM AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,,4.30
RHÖN-KLINIKUM AG,2023,Collection and transport of non-hazardous waste in fractions sorted at the point of collection,,5.5
RHÖN-KLINIKUM AG,2023,Construction of new buildings,,7.1
RHÖN-KLINIKUM AG,2023,Renovation of existing buildings,,7.2
RHÖN-KLINIKUM AG,2023,"Installation, maintenance and repair of energy-efficient equipment",,7.3
RHÖN-KLINIKUM AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and on parking spaces belonging to buildings)",,7.4
RHÖN-KLINIKUM AG,2023,"Installation, maintenance and repair of technologies for renewable energies",,7.6
RINGMETALL SE  NA O.N.,2023,Power generation with photovoltaic technology,,4.1
RINGMETALL SE  NA O.N.,2023,"Transportation with motorcycles, passenger cars and light commercial vehicles",,6.3
RINGMETALL SE  NA O.N.,2023,"Installation, maintenance and repair of energy-efficient appliances",,7.3
RWE AG St,2023,Production of technologies for renewable energy,CCM,3.1
RWE AG St,2023,Hydrogen production,CCM,3.10
RWE AG St,2023,Electricity generation from PV technology,CCM,4.1
RWE AG St,2023,Electricity storage,CCM,4.10
RWE AG St,2023,Hydrogen storage,CCM,4.12
RWE AG St,2023,CHP / CCP with bioenergy,CCM,4.20
RWE AG St,2023,Electricity generation from natural gas,CCM,4.29
RWE AG St,2023,Electricity generation from wind energy,CCM,4.3
RWE AG St,2023,CHP with fossil gaseous fuels,CCM,4.30
RWE AG St,2023,Electricity generation from hydropower,CCM,4.5
RWE AG St,2023,Electricity generation from bioenergy,CCM,4.8
Rheinmetall AG,2023,Depollution and dismantling of end-of-life products,,2.6
Rheinmetall AG,2023,Manufacture of renewable energy technologies,,3.1
Rheinmetall AG,2023,Manufacture of automotive and mobility components,,3.18
Rheinmetall AG,2023,Manufacture of equipment for the production and use of hydrogen,,3.2
Rheinmetall AG,2023,Manufacture of aircraft,,3.21
Rheinmetall AG,2023,Manufacture of low carbon technologies for transport,,3.3
Rheinmetall AG,2023,Manufacture of energy efficient equipment for buildings,,3.5
Rheinmetall AG,2023,Manufacture of other low carbon technologies.,,3.6
Rheinmetall AG,2023,Preparation for reuse of end-of-life products and product components,,5.3
Rheinmetall AG,2023,Construction of new buildings,,7.1
Rheinmetall AG,2023,Acquisition and ownership of buildings,,7.7
Rheinmetall AG,2023,Afforestation,CCM,1.1
Rheinmetall AG,2023,Forest management,CCM,1.3
Rheinmetall AG,2023,Manufacture of renewable energy technologies,CCM,3.1
Rheinmetall AG,2023,Manufacture of automotive and mobility components,CCM,3.18
Rheinmetall AG,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Rheinmetall AG,2023,Manufacturing of aircraft,CCM,3.21
Rheinmetall AG,2023,Manufacture of low carbon technologies for transport,CCM,3.3
Rheinmetall AG,2023,Manufacture of energy efficiency equipment for buildings,CCM,3.5
Rheinmetall AG,2023,Manufacture of other low carbon technologies,CCM,3.6
Rheinmetall AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
Rheinmetall AG,2023,Production of heat/cool from bioenergy,CCM,4.24
Rheinmetall AG,2023,Transmission and distribution of electricity,CCM,4.9
Rheinmetall AG,2023,"Renewal of water collection, treatment and supply systems",CCM,5.2
Rheinmetall AG,2023,"Construction, extension and operation of waste water collection and treatment",CCM,5.3
Rheinmetall AG,2023,Renewal of waste water collection and treatment,CCM,5.4
Rheinmetall AG,2023,Collection and transport of non-hazardous waste in source segregated fractions,CCM,5.5
Rheinmetall AG,2023,Infrastructure for rail transport,CCM,6.14
Rheinmetall AG,2023,Low carbon airport infrastructure,CCM,6.17
Rheinmetall AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Rheinmetall AG,2023,Construction of new buildings,CCM,7.1
Rheinmetall AG,2023,Renovation of existing buildings,CCM,7.2
Rheinmetall AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Rheinmetall AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Rheinmetall AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Rheinmetall AG,2023,Acquisition and ownership of buildings,CCM,7.7
Rheinmetall AG,2023,"Data processing, hosting and related activities",CCM,8.1
Rheinmetall AG,2023,Depollution and dismantling of end-of-life products,CE,2.6
Rheinmetall AG,2023,Maintenance of roads and motorways,CE,3.4
Rheinmetall AG,2023,Preparation for re-use of end-of-life products and product components,CE,5.3
Rheinmetall AG,2023,Remediation of contaminated sites and areas,PPC,2.4
S IMMO AG,2023,"Hotels, holiday, camping grounds and similar accommodation",BIO,2.1
S IMMO AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
S IMMO AG,2023,Acquisition and ownership of buildings,CCM,7.7
SAFRAN,2024,Manufacturing of aircraft,CCM,3.21
SAFRAN,2024,Manufacturing of aircraft,CCM,3.21
SAFRAN,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
SAFRAN,2024,Production of heat/cool from geothermal energy,CCM,4.22
SAFRAN,2024,Production of heat/cool using waste heat,CCM,4.24
SAFRAN,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
SAFRAN,2024,Renovation of existing buildings,CCM,7.2
SAFRAN,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
SAFRAN,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
SAFRAN,2024,"Installation, maintenance and repair of instruments and devices for measuring",CCM,7.5
SAFRAN,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
SAFRAN,2024,Acquisition and ownership of buildings,CCM,7.7
SAP SE,2023,Manufacture of low carbon technologies for transport,CCM,3.3
SAP SE,2023,"Data processing, hosting, and related activities",CCM,8.1
SCHNEIDER ELECTRIC SE,2024,Manufacture of renewable energy technologies,CCM,3.1
SCHNEIDER ELECTRIC SE,2024,"Manufacture, installation, and servicing of HV, MV and LV electrical equipment for electrical transmission and distribution that result in or enable a substantial contribution to climate change mitigation",CCM,3.20
SCHNEIDER ELECTRIC SE,2024,Manufacture of energy efficiency equipment for buildings,CCM,3.5
SCHNEIDER ELECTRIC SE,2024,Manufacture of other low carbon technologies,CCM,3.6
SCHNEIDER ELECTRIC SE,2024,Infrastructure for rail transport,CCM,6.14
SCHNEIDER ELECTRIC SE,2024,Infrastructure enabling low-carbon road transport and public transport,CCM,6.15
SCHNEIDER ELECTRIC SE,2024,Infrastructure enabling low-carbon water transport,CCM,6.16
SCHNEIDER ELECTRIC SE,2024,Low carbon airport infrastructure,CCM,6.17
SCHNEIDER ELECTRIC SE,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
SCHNEIDER ELECTRIC SE,2024,Acquisition and ownership of buildings,CCM,7.7
SCHNEIDER ELECTRIC SE,2024,Data-driven solutions for GHG emissions reductions,CCM,8.2
SCHNEIDER ELECTRIC SE,2024,Professional services related to energy performance of buildings,CCM,9.3
SCHNEIDER ELECTRIC SE,2024,Manufacture of electrical and electronic equipment,CE,1.2
SCHNEIDER ELECTRIC SE,2024,Provision of IT/OT data-driven solutions,CE,4.1
SCHNEIDER ELECTRIC SE,2024,"Repair, refurbishment, and remanufacturing",CE,5.1
SCHNEIDER ELECTRIC SE,2024,Sale of spare parts,CE,5.2
SCHNEIDER ELECTRIC SE,2024,Product-as-a-service and other circular use- and result-oriented service models,CE,5.5
SCHNEIDER ELECTRIC SE,2024,"Manufacture, installation and associated services for leakage control technologies enabling leakage reduction and prevention in water supply systems",WTR,1.1
SCHNEIDER ELECTRIC SE,2024,Provision of IT/OT data-driven solutions for leakage reduction,WTR,4.1
SCHOELLER-BLECKMANN AG,2023,Manufacture of iron and steel,,3.9
SCHOELLER-BLECKMANN AG,2023,"Transport by motorcycles, passenger cars and light commercial vehicles",,6.5
SCHOELLER-BLECKMANN AG,2023,Transport of goods by road,,6.6
SCHOELLER-BLECKMANN AG,2023,Renovation of existing buildings,,7.2
SCHOELLER-BLECKMANN AG,2023,"Installation, maintenance and repair of energy-efficient devices",,7.3
SCHOELLER-BLECKMANN AG,2023,"Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",,7.5
SCHOELLER-BLECKMANN AG,2023,"Installation, maintenance and repair of renewable energy technologies",,7.6
SCHOELLER-BLECKMANN AG,2023,Acquisition of and ownership of buildings,,7.7
SGL Carbon SE,2023,Manufacture of renewable energy technologies,,3.1.
SGL Carbon SE,2023,Manufacturing of automotive and mobility components,,3.18.
SGL Carbon SE,2023,Manufacture of equipment for the production and use of hydrogen,,3.2.
SGL Carbon SE,2023,Manufacture of batteries,,3.4.
SGL Carbon SE,2023,Generation of heat/steam,,4.24.
SHELL PLC,2024,Conservation forestry,,1.4
SHELL PLC,2024,Manufacture of hydrogen,,3.10
SHELL PLC,2024,Manufacture of organic basic chemicals,,3.14
SHELL PLC,2024,Manufacture of plastics in primary form,,3.17
SHELL PLC,2024,Electricity generation using solar photovoltaic technology,,4.1
SHELL PLC,2024,Storage of electricity,,4.10
SHELL PLC,2024,Manufacture of biogas and biofuels for use in transport and of bioliquids,,4.13
SHELL PLC,2024,Electricity generation from fossil gaseous fuels,,4.29
SHELL PLC,2024,Electricity generation from wind power,,4.3
SHELL PLC,2024,Transport of CO₂,,5.11
SHELL PLC,2024,Underground permanent geological storage of CO₂,,5.12
SHELL PLC,2024,Infrastructure enabling low-carbon road transport and public transport,,6.15
SHELL PLC,2024,"Installation, maintenance and repair of renewable energy technologies",,7.6
SHELL PLC,2024,Conservation forestry,CCM,1.4
SHELL PLC,2024,Manufacture of hydrogen,CCM,3.10
SHELL PLC,2024,Manufacture of organic basic chemicals,CCM,3.14
SHELL PLC,2024,Manufacture of plastics in primary form,CCM,3.17
SHELL PLC,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
SHELL PLC,2024,Storage of electricity,CCM,4.10
SHELL PLC,2024,Manufacture of biogas and biofuels for use in transport and of bioliquids,CCM,4.13
SHELL PLC,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
SHELL PLC,2024,Electricity generation from wind power,CCM,4.3
SHELL PLC,2024,Transport of CO₂,CCM,5.11
SHELL PLC,2024,Underground permanent geological storage of CO₂,CCM,5.12
SHELL PLC,2024,Infrastructure enabling low-carbon road transport and public transport,CCM,6.15
SHELL PLC,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
SMA Solar Technology AG,2023,3.1 Manufacture of<br>renewable energy<br>technologies,CCM,3.1
SMA Solar Technology AG,2023,3.20 Manufacture of<br>technical equipment 3,CCM,3.20
SMA Solar Technology AG,2023,"7.6 Installation, mainte-<br>nance and repair of<br>renewable energy<br>technologies",CCM,7.6
SMA Solar Technology AG,2023,5.2 Sale of spare parts 3,CE,5.2
STRABAG SE,2023,Flood risk prevention and protection infrastructure,CCA,14.12
STRABAG SE,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
STRABAG SE,2023,District heating/cooling distribution,CCM,4.15
STRABAG SE,2023,Electricity generation from wind power,CCM,4.3
STRABAG SE,2023,Electricity generation from hydropower,CCM,4.5
STRABAG SE,2023,Electricity generation from geothermal energy,CCM,4.6
STRABAG SE,2023,Electricity generation from renewable non-fossil gaseous and liquid fuels,CCM,4.7
STRABAG SE,2023,Electricity generation from bioenergy,CCM,4.8
STRABAG SE,2023,Transmission and distribution of electricity,CCM,4.9
