company,report_year,chunk_index,activity,Sub_activity_code
Rheinmetall AG,2023,1,Manufacture of equipment for the production and use of hydrogen,3.2
Rheinmetall AG,2023,1,Manufacture of aircraft,3.21
Rheinmetall AG,2023,1,Manufacture of low carbon technologies for transport,3.3
Rheinmetall AG,2023,1,Manufacture of energy efficient equipment for buildings,3.5
Rheinmetall AG,2023,1,Manufacture of other low carbon technologies,3.6
Rheinmetall AG,2023,1,Preparation for reuse of end-of-life products and product components,5.3
Rheinmetall AG,2023,1,Construction of new buildings,7.1
Rheinmetall AG,2023,1,Acquisition and ownership of buildings,7.7
Rosenbauer International AG,2023,,,
S IMMO AG,2023,1,"Hotels, holiday, camping grounds and similar accommodation",BIO 2.1
S IMMO AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
S IMMO AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
SAFRAN,2024,1,Manufacturing of aircraft,CCM 3.21
SAFRAN,2024,1,Electricity generation using solar photovoltaic technology,CCM 4.1
SAFRAN,2024,1,Production of heat/cool from geothermal energy,CCM 4.22
SAFRAN,2024,1,Production of heat/cool using waste heat,CCM 4.24
SAFRAN,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
SAFRAN,2024,1,Renovation of existing buildings,CCM 7.2
SAFRAN,2024,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
SAFRAN,2024,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
SAFRAN,2024,1,"Installation, maintenance and repair of instruments and devices for measuring",CCM 7.5
SAFRAN,2024,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
SAFRAN,2024,1,Acquisition and ownership of buildings,CCM 7.7
SAP SE,2023,1,Manufacture of low carbon technologies for transport,3.3
SAP SE,2023,1,"Data processing, hosting, and related activities",8.1
SAP SE,2023,1,"Data processing, hosting, and related activities",CCM 8.1
SCHNEIDER ELECTRIC SE,2024,,,
SCHOELLER-BLECKMANN AG,2023,1,Manufacture of iron and steel,3.9
SCHOELLER-BLECKMANN AG,2023,1,"Transport by motorcycles, passenger cars and light commercial vehicles",6.5
SCHOELLER-BLECKMANN AG,2023,1,Transport of goods by road,6.6
SCHOELLER-BLECKMANN AG,2023,1,Renovation of existing buildings,7.2
SCHOELLER-BLECKMANN AG,2023,1,"Installation, maintenance and repair of energy-efficient devices",7.3
SCHOELLER-BLECKMANN AG,2023,1,"Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",7.5
SCHOELLER-BLECKMANN AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",7.6
SCHOELLER-BLECKMANN AG,2023,1,Acquisition of and ownership of buildings,7.7
SGL Carbon SE,2023,1,Manufacture of renewable energy technologies,3.1.
SGL Carbon SE,2023,1,Manufacturing of automotive and mobility components,3.18.
SGL Carbon SE,2023,1,Manufacture of equipment for the production and use of hydrogen,3.2.
SGL Carbon SE,2023,1,Manufacture of batteries,3.4.
SGL Carbon SE,2023,1,Generation of heat/steam,4.24.
SHELL PLC,2024,1,Conservation forestry,1.4
SHELL PLC,2024,1,Manufacture of hydrogen,3.10
SHELL PLC,2024,1,Manufacture of organic basic chemicals,3.14
SHELL PLC,2024,1,Manufacture of plastics in primary form,3.17
SHELL PLC,2024,1,Electricity generation using solar photovoltaic technology,4.1
SHELL PLC,2024,1,Storage of electricity,4.10
SHELL PLC,2024,1,Manufacture of biogas and biofuels for use in transport and of bioliquids,4.13
SHELL PLC,2024,1,Electricity generation from fossil gaseous fuels,4.29
SHELL PLC,2024,1,Electricity generation from wind power,4.3
SHELL PLC,2024,1,Transport of CO2,5.11
SHELL PLC,2024,1,Underground permanent geological storage of CO2,5.12
SHELL PLC,2024,1,Infrastructure enabling low-carbon road transport and public transport,6.15
SHELL PLC,2024,1,"Installation, maintenance and repair of renewable energy technologies",7.6
SHELL PLC,2024,1,Conservation forestry,CCM 1.4
SHELL PLC,2024,1,Manufacture of hydrogen,CCM 3.10
SHELL PLC,2024,1,Manufacture of organic basic chemicals,CCM 3.14
SHELL PLC,2024,1,Manufacture of plastics in primary form,CCM 3.17
SHELL PLC,2024,1,Electricity generation using solar photovoltaic technology,CCM 4.1
SHELL PLC,2024,1,Storage of electricity,CCM 4.10
SHELL PLC,2024,1,Manufacture of biogas and biofuels for use in transport and of bioliquids,CCM 4.13
SHELL PLC,2024,1,Electricity generation from fossil gaseous fuels,CCM 4.29
SHELL PLC,2024,1,Electricity generation from wind power,CCM 4.3
SHELL PLC,2024,1,Transport of CO2,CCM 5.11
SHELL PLC,2024,1,Underground permanent geological storage of CO2,CCM 5.12
SHELL PLC,2024,1,Infrastructure enabling low-carbon road transport and public transport,CCM 6.15
SHELL PLC,2024,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
SMA Solar Technology AG,2023,1,Manufacture of renewable energy technologies,CCM 3.1
SMA Solar Technology AG,2023,1,Manufacture of technical equipment,CCM 3.20
SMA Solar Technology AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
SMA Solar Technology AG,2023,1,Sale of spare parts,CE 5.2
STRABAG SE,2023,,,
STRATEC SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
STRATEC SE,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
STRATEC SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
STRATEC SE,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
STRATEC SE,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
STRATEC SE,2023,1,Sale of spare parts,CE 5.2
SUSS MicroTec SE,2023,1,"Passenger transportation in local and regional transport, road passenger transport",CCM 6.3
SUSS MicroTec SE,2023,1,"Operation of devices for personal mobility, cycling logistics",CCM 6.4
SUSS MicroTec SE,2023,1,Renovation of existing buildings,CCM 7.2
SUSS MicroTec SE,2023,1,"Installation, maintenance and repair of energy-efficient appliances",CCM 7.3
SUSS MicroTec SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
SUSS MicroTec SE,2023,1,"Installation, maintenance and repair for measuring, regulating and controlling the overall efficiency of buildings",CCM 7.5
SUSS MicroTec SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
SUSS MicroTec SE,2023,1,Freelance services related to the energy performance of buildings,CCM 9.3
SUSS MicroTec SE,2023,1,Extension of service life of products through repair or remanufacturing,CE 5.1
SUSS MicroTec SE,2023,1,Sale of used goods,CE 5.4
Salzgitter AG,2023,1,Sorting and material recycling of non-hazardous waste,2.7
Salzgitter AG,2023,1,Manufacture of iron and steel,3.9
Salzgitter AG,2023,1,Freight rail transport,6.2
Salzgitter AG,2023,1,production of steel,C24.10
Salzgitter AG,2023,1,rolled steel and tubes,C24.20
Salzgitter AG,2023,1,Manufacture of iron and steel,CCM 3.9
Salzgitter AG,2023,1,Freight rail transport,CCM 6.2
Salzgitter AG,2023,1,Sorting and material recovery of non-hazardous waste,CE 2.7
Salzgitter AG,2023,1,recovering sorted materials,E38.32
Salzgitter AG,2023,1,sale of the Group's own steel products,G46.72
Salzgitter AG,2023,1,freight rail transport,H49.20
Sartorius AG St,2023,1,Manufacture of electrical and electronic equipment,1.2
Sartorius AG St,2023,1,Provision of IT/OT data-driven solutions and software,4.1
Sartorius AG St,2023,1,"Repair, refurbishment and remanufacturing",5.1
Sartorius AG St,2023,1,Sale of spare parts,5.2
Sartorius AG St,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Sartorius AG St,2023,1,Acquisition and ownership of buildings,7.7
Sartorius AG St,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Sartorius AG St,2023,1,Acquisition and ownership of buildings,CCM 7.7
Sartorius AG St,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
Sartorius AG St,2023,1,Provision of IT/OT data-driven solutions,CE 4.1
Sartorius AG St,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
Sartorius AG St,2023,1,Sale of spare parts,CE 5.2
Sartorius AG St,2023,1,Acquisition and ownership of buildings,
Sartorius AG St,2023,1,Manufacture of electronic equipment,
Sartorius AG St,2023,1,Provision of IT data-driven solutions,
Sartorius AG St,2023,1,Repair services,
Sartorius AG St,2023,1,Spare parts sales,
Sartorius AG St,2023,1,Vehicle leasing,
Sartorius AG Vz,2023,,,
Savencia,2023,1,Plastic packaging manufacturing,1.1
Savencia,2023,1,Water production and distribution,2.1
Savencia,2023,1,Production of new water resources to ends other than human consumption,2.2
Savencia,2023,1,New building construction,3.1
Savencia,2023,1,Renovation of existing buildings,3.2
Savencia,2023,1,Heating/cooling networks,4.15
Savencia,2023,1,"Construction, extension, and operation of catchment, treatment, and distribution networks",5.1
Savencia,2023,1,"Construction, extension, and operation of wastewater collection and treatment networks",5.3
Savencia,2023,1,"Transport by motorcycles, passenger cars, and light commercial vehicles",6.5
Savencia,2023,1,Freight transport,6.6
Savencia,2023,1,New building construction,7.1
Savencia,2023,1,Renovation of existing buildings,7.2
Savencia,2023,1,"Installation, maintenance, and repair of energy-efficient equipment",7.3
Savencia,2023,1,"Installation, maintenance, and repair of charging stations for electric vehicles inside buildings (and in parking lots attached to buildings)",7.4
Savencia,2023,1,"Installation, maintenance, and repair of renewable energy technologies",7.6
Savencia,2023,1,Acquisition and ownership of buildings,7.7
Scout24 SE,2023,1,Acquisition and ownership of buildings: buying real estate and exercising ownership of that real estate,7.7
Scout24 SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Scout24 SE,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
Scout24 SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
Scout24 SE,2023,1,Professional services related to energy performance of buildings,CCM 9.3
Scout24 SE,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
Semperit AG Holding,2023,,,
Siltronic AG,2023,1,"Construction, expansion and operation of wastewater collection and treatment systems.",CCM 5.3
Siltronic AG,2023,1,Collection and transport of non-hazardous and hazardous waste / Collection and transportation of non-hazardous wastes in fractions separated at the point of contact,CCM 5.5
Siltronic AG,2023,1,Acquisition of and ownership of buildings,CCM 7.7
Siltronic AG,2023,1,Collection and transport of hazardous waste / Collection and transportation of non-hazardous wastes in fractions separated at the point of contact,CE 2.1
Symrise AG,2023,,,
Syzygy AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Syzygy AG,2023,1,Acquisition and ownership of buildings,7.7
TAG Immobilien AG,2023,,,
TAKKT AG,2023,1,Electricity generation using solar photovoltaic technology,4.1
TAKKT AG,2023,1,Collection and transport of non-hazardous waste in source segregated fractions,5.5
TAKKT AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
TAKKT AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",7.3
TAKKT AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",7.4
TAKKT AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",7.5
TAKKT AG,2023,1,Acquisition and ownership of buildings,7.7
TAKKT AG,2023,1,"Data processing, hosting and related activities",8.1
TELEFONICA SA,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
TELEFONICA SA,2024,1,"Installation, maintenance and repair of energy efficiency equipment",7.3
TELEFONICA SA,2024,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",7.4
TELEFONICA SA,2024,1,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling energy performance of buildings",7.5
TELEFONICA SA,2024,1,"Installation, maintenance and repair of renewable energy technologies",7.6
TELEFONICA SA,2024,1,Acquisition and ownership of buildings,7.7
TELEFONICA SA,2024,1,"Data processing, hosting and related activities",CCM 8.1
TELEFONICA SA,2024,1,Data-driven solutions for GHG emissions reductions,CCM 8.2
TELEFONICA SA,2024,1,"Repair, refurbishment and remanufacturing",CE 5.1
TELEFONICA SA,2024,1,Sale of second-hand goods,CE 5.4
TELEFONICA SA,2024,1,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
Talanx Aktiengesellschaft,2023,1,"Taxonomy alignment is shown by demonstrating compliance with the technical screening criteria designed to ensure the significant contribution made by reinsurance (economic activity ; NACE code K65.2.0) and primary insurance (economic activity 10.1; NACE code K65.1.2) to the ""climate change adaptation"" environmental objective.",K65.2.0
TeamViewer SE,2023,1,Electricity generation from hydropower,CCM 4.5
TeamViewer SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
TeamViewer SE,2023,1,"Data processing, hosting and related activities",CCM 8.1
TeamViewer SE,2023,1,Data-based solutions to reduce greenhouse gas emissions,CCM 8.2
TeamViewer SE,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
Telekom Austria AG,2023,,,
"Tubacex, S.A.",2023,,,
Tubos Reunidos,2023,,,
UBM Development AG,2023,,,
UNIQA Insurance Group AG,2023,,,
United Internet AG,2023,,,
VERBUND AG,2023,,,
VERBUND AG,2024,1,Electricity generation using solar photovoltaic technology,CCM 4.1/CCA 4.1
VERBUND AG,2024,1,Storage of electricity,CCM 4.10/CCA 4.10
VERBUND AG,2024,1,Transmission and distribution networks for renewable and low-carbon gases,CCM 4.14/CCA 4.14
VERBUND AG,2024,1,Electricity generation from wind power,CCM 4.3/CCA 4.3
VERBUND AG,2024,1,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30/CCA 4.30
VERBUND AG,2024,1,Electricity generation from hydropower,CCM 4.5/CCA 4.5
VERBUND AG,2024,1,Transmission and distribution of electricity,CCM 4.9/CCA 4.9
VERBUND AG,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5/CCA 6.5
VERBUND AG,2024,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4/CCA 7.4
VERBUND AG,2024,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6/CCA 7.6
VIENNA INSURANCE GROUP AG,2023,1,Manufacture of automotive and mobility components,3.18
VIENNA INSURANCE GROUP AG,2023,1,Manufacture of iron and steel,3.9
VIENNA INSURANCE GROUP AG,2023,1,Infrastructure for rail transport,6.14
VIENNA INSURANCE GROUP AG,2023,1,Freight rail transport,6.2
VIENNA INSURANCE GROUP AG,2023,1,Manufacture of automotive and mobility components,CCM 3.18
VIENNA INSURANCE GROUP AG,2023,1,Manufacture of iron and steel,CCM 3.9
VIENNA INSURANCE GROUP AG,2023,1,Infrastructure for rail transport,CCM 6.14
VIENNA INSURANCE GROUP AG,2023,1,Freight rail transport,CCM 6.2
VODAFONE GROUP PLC,2024,1,"Repair, refurbishment and remanufacturing",5.1
VODAFONE GROUP PLC,2024,1,Product-as-a-service and other circular use- and result-oriented service models,5.5
VODAFONE GROUP PLC,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
VODAFONE GROUP PLC,2024,1,Acquisition and ownership of buildings,7.7
VODAFONE GROUP PLC,2024,1,"Data processing, hosting and related activities",8.1
VODAFONE GROUP PLC,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
VODAFONE GROUP PLC,2024,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
VODAFONE GROUP PLC,2024,1,Acquisition and ownership of buildings,CCM 7.7
VODAFONE GROUP PLC,2024,1,"Data processing, hosting and related activities",CCM 8.1
VODAFONE GROUP PLC,2024,1,Data-driven solutions for GHG emissions reductions,CCM 8.2
VODAFONE GROUP PLC,2024,1,"Repair, refurbishment and remanufacturing",CE 5.1
VODAFONE GROUP PLC,2024,1,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
Virbac,2023,1,Manufacture of basic pharmaceutical products,C21.1
Virbac,2023,1,Manufacture of pharmaceutical preparations,C21.2
Virbac,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Virbac,2023,1,renovation of existing buildings,CCM 7.2
Virbac,2023,1,"installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Virbac,2023,1,"installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
Virbac,2023,1,"installation, maintenance and repair of instruments and devices",CCM 7.5
Virbac,2023,1,"installation, maintenance and repair of renewable energy technologies",CCM 7.6
Virbac,2023,1,acquisition and ownership of buildings,CCM 7.7
Virbac,2023,1,data-based solutions for reducing GHG emissions,CCM 8.2
Virbac,2023,1,Renovation of production site of active pharmaceutical ingredients,PPC 1.1
Virbac,2023,1,Renovation of production site of medicinal product,PPC 1.2
Virbac,2023,1,PPC1.1 activity,PPC1.1
Virbac,2023,1,"Manufacture, installation and associated services for leakage control technologies",WTR 1.1
Viscom SE,2023,,,
Volkswagen AG St,2023,1,Manufacture of automotive and mobility components,3.18
Volkswagen AG St,2023,1,Manufacture of equipment for the production and use of hydrogen,3.2
Volkswagen AG St,2023,1,Manufacture of low-carbon technologies for transport,3.3
Volkswagen AG St,2023,1,Manufacture of other low-carbon technologies,3.6
Volkswagen AG St,2023,1,"Close to market research, development and innovation",9.1
Volkswagen AG St,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Volkswagen AG St,2023,1,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
Volkswagen AG St,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
Volkswagen AG St,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
Volkswagen AG Vz,2023,1,Manufacture of automotive and mobility components,3.18
Volkswagen AG Vz,2023,1,Manufacture of equipment for the production and use of hydrogen,3.2
Volkswagen AG Vz,2023,1,Manufacture of low-carbon technologies for transport,3.3
Volkswagen AG Vz,2023,1,Manufacture of other low-carbon technologies,3.6
Volkswagen AG Vz,2023,1,"Close to market research, development and innovation",9.1
Volkswagen AG Vz,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Volkswagen AG Vz,2023,1,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
Volkswagen AG Vz,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
Volkswagen AG Vz,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
Vonovia SE,2023,,,
Vossloh AG,2023,1,Infrastructure for rail transport,6.14
Vossloh AG,2023,1,"Transportation with motorcycles, passenger cars and light commercial vehicles",6.5
Vossloh AG,2023,1,Infrastructure for rail transport,CCM 6.14
Vossloh AG,2023,1,"Transportation with motorcycles, passenger cars and light commercial vehicles",CCM 6.5
Vossloh AG,2023,1,"Installation, maintenance and repair of energy-efficient appliances",CCM 7.3
Vossloh AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
Vossloh AG,2023,1,"Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",CCM 7.5
Vossloh AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Vossloh AG,2023,1,"100 % of sales revenues taxonomy-eligible, 63 % taxonomy-aligned",
Warimpex Finanz- und Bet. AG,2023,1,Construction of buildings,7.1
Warimpex Finanz- und Bet. AG,2023,1,Real estate activities,7.7
Warimpex Finanz- und Bet. AG,2023,1,Acquisition and ownership of buildings,CCA 7.7
Warimpex Finanz- und Bet. AG,2023,1,Construction of buildings,L41
Warimpex Finanz- und Bet. AG,2023,1,L68 Real estate activities,L68
WashTec AG,2023,1,Production of alternative water resources for purposes other than human consumption,2.2
WashTec AG,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
WashTec AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
WashTec AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
WashTec AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
WashTec AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
WashTec AG,2023,1,Production of alternative water resources for purposes other than human consumption,CE 2.2
Westwing Group SE,2023,1,Acquisition and ownership of buildings,7.7
Westwing Group SE,2023,1,"Data processing, hosting and related activities",8.1
Wienerberger AG,2023,1,Manufacture of energy-efficient equipment for buildings,CCM 3.5
Wienerberger AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Wienerberger AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Wienerberger AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
Wienerberger AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Wüstenrot & Württembergische AG,2023,1,Of which reinsured,OBJECTIVE 1.1
Wüstenrot & Württembergische AG,2023,1,Of which stemming from reinsurance activities,OBJECTIVE 1.2
Wüstenrot & Württembergische AG,2023,1,taxonomy-aligned economic activity referred to in Section 4.26,OBJECTIVE 4.26
Wüstenrot & Württembergische AG,2023,1,taxonomy-aligned economic activity referred to in Section 4.27,OBJECTIVE 4.27
Wüstenrot & Württembergische AG,2023,1,taxonomy-aligned economic activity referred to in Section 4.28,OBJECTIVE 4.28
Wüstenrot & Württembergische AG,2023,1,taxonomy-aligned economic activity referred to in Section 4.29,OBJECTIVE 4.29
Wüstenrot & Württembergische AG,2023,1,taxonomy-aligned economic activity referred to in Section 4.30,OBJECTIVE 4.30
Wüstenrot & Württembergische AG,2023,1,taxonomy-aligned economic activity referred to in Section 4.31,OBJECTIVE 4.31
Wüstenrot & Württembergische AG,2023,1,Non-life insurance and reinsurance underwriting Taxonomy-aligned activities,
Wüstenrot & Württembergische AG,2023,1,Non-life insurance and reinsurance underwriting Taxonomy-eligible but not environmentally sustainable activities,
Wüstenrot & Württembergische AG,2023,1,Non-life insurance and reinsurance underwriting Taxonomy-non-eligible activities,
Wüstenrot & Württembergische AG,2023,1,"The totals in Templates 2 and 3 for the environmental objectives ""climate change mitigation"" ( ) and ""climate change adaptation"" (CCA)",
Zalando SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
Zumtobel Group AG,2023,1,Manufacture of energy efficiency equipment for buildings,CCM-3.5
Zumtobel Group AG,2023,1,"Operation of personal mobility devices, cycle logistics",CCM-6.4
Zumtobel Group AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM-6.5
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM-7.3
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM-7.4
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM-7.5
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM-7.6
Zumtobel Group AG,2023,1,Acquisition and ownership of buildings,CCM-7.7
Zumtobel Group AG,2023,1,"Data processing, hosting and related activities",CCM-8.1
Zumtobel Group AG,2023,1,Provision of IT/OT data-driven solutions,CE-4.1
adidas AG,2023,1,"Transport by motorbikes, passenger cars, and light commercial vehicles",6.5
adidas AG,2023,1,"Installation, maintenance, and repair of energy-efficient equipment",7.3
adidas AG,2023,1,Acquisition and ownership of buildings,7.7
freenet AG,2023,1,Broadcasting activities,CCA 8.3
freenet AG,2023,1,"Transport with motorbikes, passenger cars and light commercial vehicles",CCM 6.5
freenet AG,2023,1,Renovation of existing buildings,CCM 7.2
freenet AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
freenet AG,2023,1,"Installation, maintenance, and repair of charging stations for electric vehicles in buildings",CCM 7.4
freenet AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
freenet AG,2023,1,"Data processing, hosting and related activities",CCM 8.1
freenet AG,2023,1,Data-based solutions to reduce greenhouse gas emissions,CCM 8.2
freenet AG,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
freenet AG,2023,1,"Repair, refurbishment and remanufacturing",CE 5.11
freenet AG,2023,1,Sale of second-hand goods,CE 5.4
freenet AG,2023,1,Sale of second-hand goods,CE 5.41
freenet AG,2023,1,Product as a service and other cycle- and result-orientated service models,CE 5.5
freenet AG,2023,1,Product as a service and other circular use models,CE 5.51
grenke AG,2023,1,Manufacture of batteries,CCM 3.4
grenke AG,2023,1,Electricity generation using concentrated solar power (CSP) technology,CCM 4.2
grenke AG,2023,1,"Operation of personal mobility devices, cycle logistics",CCM 6.4
grenke AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
grenke AG,2023,1,Renovation of existing buildings,CCM 7.2
grenke AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
grenke AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
grenke AG,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
grenke AG,2023,1,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
grenke AG,2023,1,Manufacture of electrical and electronic equipment,
grenke AG,2023,1,"Operation of devices for personal mobility, bicycle transport logistics",
grenke AG,2023,1,"Operation of personal mobility devices, cycle logistics",
grenke AG,2023,1,Power generation using concentrated solar power (CSP) technology,
grenke AG,2023,1,Product-as-a-service and other circular use- and result-oriented service models,
grenke AG,2023,1,Renovation of existing buildings,
grenke AG,2023,1,"Transportation via motorbikes, passenger cars and light commercial vehicles",
q.beyond AG,2023,,,
secunet Security Networks AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles","6,5"
secunet Security Networks AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
secunet Security Networks AG,2023,1,Acquisition and ownership of buildings,"7,7"
secunet Security Networks AG,2023,1,Acquisition and ownership of buildings,7.7
secunet Security Networks AG,2023,1,"Data processing, hosting and related activities","8,1"
secunet Security Networks AG,2023,1,"Data processing, hosting and related activities",8.1
technotrans SE,2023,1,"Close to market research, development and innovation",5.6
technotrans SE,2023,1,Manufacture of automotive and mobility components,CCM 3.18
technotrans SE,2023,1,Manufacture of rail rolling stock constituents,CCM 3.19
technotrans SE,2023,1,"Manufacture of high, medium and low voltage electrical equipment",CCM 3.20
technotrans SE,2023,1,Manufacture of other low carbon technologies,CCM 3.6
technotrans SE,2023,1,Infrastructure for rail transport,CCM 6.14
technotrans SE,2023,1,"transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
technotrans SE,2023,1,Installation of energy efficiency equipment,CCM 7.3
technotrans SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
technotrans SE,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
technotrans SE,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
technotrans SE,2023,1,Sale of second-hand goods,CE 5.4
technotrans SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",
voestalpine AG,2023,,,
