stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass2,endesa_s_a,"Endesa, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\endesa_s_a\2023\focused\endesa_s_a_2023_taxonomy_focused.md,2,,,547,15.0,965,6.846987,ok,,1.0,974.0,319.0,1293.0,,15.0
pass1,erste_group_bank_ag,Erste Group Bank AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\erste_group_bank_ag\2023\focused\erste_group_bank_ag_2023_taxonomy_focused.md,1,170.0,177.0,15351,,15808,3.286474,ok,,1.0,15128.0,29.0,15157.0,0.0,
pass1,evonik_industries_ag,Evonik Industries AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,3,14.0,71.0,20047,,20505,33.950261,ok,,1.0,20256.0,34.0,20290.0,0.0,
pass1,evonik_industries_ag,Evonik Industries AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,3,72.0,227.0,20594,,21053,19.125288,ok,,1.0,20851.0,1134.0,21985.0,10.0,
pass1,evonik_industries_ag,Evonik Industries AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,3,228.0,244.0,11460,,11918,26.125338,ok,,1.0,11754.0,1748.0,13502.0,17.0,
pass2,evonik_industries_ag,Evonik Industries AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evonik_industries_ag\2023\focused\evonik_industries_ag_2023_taxonomy_focused.md,3,,,2167,27.0,2585,21.05171,ok,,1.0,2563.0,1318.0,3881.0,,27.0
pass1,facc_ag,FACC AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,6,1.0,24.0,20080,,20536,3.639989,ok,,1.0,20400.0,33.0,20433.0,0.0,
pass1,facc_ag,FACC AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,6,25.0,40.0,21323,,21779,7.842672,ok,,1.0,21743.0,33.0,21776.0,0.0,
pass1,facc_ag,FACC AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,6,41.0,54.0,20429,,20885,2.688688,ok,,1.0,20839.0,33.0,20872.0,0.0,
pass1,facc_ag,FACC AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,6,55.0,82.0,20097,,20553,3.059884,ok,,1.0,20376.0,33.0,20409.0,0.0,
pass1,facc_ag,FACC AG,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,6,83.0,103.0,20056,,20512,34.037165,ok,,1.0,20390.0,33.0,20423.0,0.0,
pass1,facc_ag,FACC AG,2023,6.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\facc_ag\2023\focused\facc_ag_2023_taxonomy_focused.md,6,104.0,106.0,2005,,2461,32.854078,ok,,1.0,2453.0,45.0,2498.0,0.0,
pass1,frequentis_ag,FREQUENTIS AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\frequentis_ag\2023\focused\frequentis_ag_2023_taxonomy_focused.md,1,31.0,119.0,17358,,17817,11.710451,ok,,1.0,17678.0,622.0,18300.0,7.0,
pass2,frequentis_ag,FREQUENTIS AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\frequentis_ag\2023\focused\frequentis_ag_2023_taxonomy_focused.md,1,,,346,7.0,764,5.409217,ok,,1.0,766.0,55.0,821.0,,1.0
pass1,fuchs_se,FUCHS SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2023\focused\fuchs_se_2023_taxonomy_focused.md,2,16.0,105.0,22518,,22975,15.755733,ok,,1.0,22828.0,847.0,23675.0,10.0,
pass1,fuchs_se,FUCHS SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2023\focused\fuchs_se_2023_taxonomy_focused.md,2,106.0,117.0,7420,,7877,16.618587,ok,,1.0,7829.0,727.0,8556.0,8.0,
pass2,fuchs_se,FUCHS SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2023\focused\fuchs_se_2023_taxonomy_focused.md,2,,,1116,18.0,1532,6.74334,ok,,1.0,1525.0,412.0,1937.0,,11.0
pass1,fuchs_se,FUCHS SE,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2024\focused\fuchs_se_2024_taxonomy_focused.md,1,135.0,147.0,9454,,9911,22.120876,ok,,1.0,8950.0,1277.0,10227.0,21.0,
pass2,fuchs_se,FUCHS SE,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fuchs_se\2024\focused\fuchs_se_2024_taxonomy_focused.md,1,,,1199,21.0,1616,16.450809,ok,,1.0,1613.0,991.0,2604.0,,17.0
pass1,famicord_ag,FamiCord AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\famicord_ag\2023\focused\famicord_ag_2023_taxonomy_focused.md,2,3.0,57.0,20414,,20871,6.868566,ok,,1.0,20740.0,254.0,20994.0,3.0,
pass1,famicord_ag,FamiCord AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\famicord_ag\2023\focused\famicord_ag_2023_taxonomy_focused.md,2,58.0,146.0,10419,,10877,4.856811,ok,,1.0,10860.0,200.0,11060.0,3.0,
pass2,famicord_ag,FamiCord AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\famicord_ag\2023\focused\famicord_ag_2023_taxonomy_focused.md,2,,,305,6.0,722,10.018418,ok,,1.0,721.0,598.0,1319.0,,6.0
pass1,flughafen_wien_ag,Flughafen Wien AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\flughafen_wien_ag\2023\focused\flughafen_wien_ag_2023_taxonomy_focused.md,2,42.0,75.0,20557,,21015,6.326967,ok,,1.0,20834.0,1350.0,22184.0,19.0,
pass1,flughafen_wien_ag,Flughafen Wien AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\flughafen_wien_ag\2023\focused\flughafen_wien_ag_2023_taxonomy_focused.md,2,76.0,243.0,12324,,12782,6.322476,ok,,1.0,12633.0,47.0,12680.0,0.0,
pass2,flughafen_wien_ag,Flughafen Wien AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\flughafen_wien_ag\2023\focused\flughafen_wien_ag_2023_taxonomy_focused.md,2,,,1268,19.0,1685,11.893115,ok,,1.0,1652.0,457.0,2109.0,,10.0
pass1,fraport_ag,Fraport AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fraport_ag\2023\focused\fraport_ag_2023_taxonomy_focused.md,3,60.0,107.0,20375,,20829,2.305598,ok,,1.0,20723.0,40.0,20763.0,0.0,
pass1,fraport_ag,Fraport AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fraport_ag\2023\focused\fraport_ag_2023_taxonomy_focused.md,3,108.0,139.0,20597,,21054,10.067149,ok,,1.0,20982.0,2179.0,23161.0,34.0,
pass1,fraport_ag,Fraport AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fraport_ag\2023\focused\fraport_ag_2023_taxonomy_focused.md,3,140.0,254.0,19668,,20124,3.804088,ok,,1.0,20022.0,34.0,20056.0,0.0,
pass2,fraport_ag,Fraport AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fraport_ag\2023\focused\fraport_ag_2023_taxonomy_focused.md,3,,,2052,34.0,2469,13.576151,ok,,1.0,2446.0,686.0,3132.0,,15.0
pass1,fresenius_medical_care_ag,Fresenius Medical Care AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_medical_care_ag\2023\focused\fresenius_medical_care_ag_2023_taxonomy_focused.md,3,18.0,105.0,20175,,20635,2.967628,ok,,1.0,20480.0,42.0,20522.0,0.0,
pass1,fresenius_medical_care_ag,Fresenius Medical Care AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_medical_care_ag\2023\focused\fresenius_medical_care_ag_2023_taxonomy_focused.md,3,125.0,141.0,20087,,20547,17.334724,ok,,1.0,20379.0,953.0,21332.0,10.0,
pass1,fresenius_medical_care_ag,Fresenius Medical Care AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_medical_care_ag\2023\focused\fresenius_medical_care_ag_2023_taxonomy_focused.md,3,142.0,148.0,8649,,9109,6.51157,ok,,1.0,9063.0,36.0,9099.0,0.0,
pass2,fresenius_medical_care_ag,Fresenius Medical Care AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_medical_care_ag\2023\focused\fresenius_medical_care_ag_2023_taxonomy_focused.md,3,,,805,10.0,1225,7.074006,ok,,1.0,1223.0,349.0,1572.0,,5.0
pass1,fresenius_se_co_kgaa,Fresenius SE & Co. KGaA,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_se_co_kgaa\2023\focused\fresenius_se_co_kgaa_2023_taxonomy_focused.md,3,19.0,119.0,20757,,21220,15.704796,ok,,1.0,20838.0,715.0,21553.0,14.0,
pass1,fresenius_se_co_kgaa,Fresenius SE & Co. KGaA,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_se_co_kgaa\2023\focused\fresenius_se_co_kgaa_2023_taxonomy_focused.md,3,120.0,212.0,20345,,20809,5.394265,ok,,1.0,20518.0,1094.0,21612.0,13.0,
pass1,fresenius_se_co_kgaa,Fresenius SE & Co. KGaA,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_se_co_kgaa\2023\focused\fresenius_se_co_kgaa_2023_taxonomy_focused.md,3,213.0,215.0,1855,,2319,2.744393,ok,,1.0,2271.0,40.0,2311.0,0.0,
pass2,fresenius_se_co_kgaa,Fresenius SE & Co. KGaA,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\fresenius_se_co_kgaa\2023\focused\fresenius_se_co_kgaa_2023_taxonomy_focused.md,3,,,1332,27.0,1756,13.403203,ok,,1.0,1753.0,882.0,2635.0,,13.0
pass1,friedrich_vorwerk_group_se,Friedrich Vorwerk Group SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\friedrich_vorwerk_group_se\2023\focused\friedrich_vorwerk_group_se_2023_taxonomy_focused.md,1,1.0,47.0,14646,,15105,14.950999,ok,,1.0,15000.0,903.0,15903.0,5.0,
pass2,friedrich_vorwerk_group_se,Friedrich Vorwerk Group SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\friedrich_vorwerk_group_se\2023\focused\friedrich_vorwerk_group_se_2023_taxonomy_focused.md,1,,,230,5.0,649,6.358157,ok,,1.0,658.0,297.0,955.0,,5.0
pass1,galp_energia_sgps_s_a,GALP ENERGIA SGPS S.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\galp_energia_sgps_s_a\2024\focused\galp_energia_sgps_s_a_2024_taxonomy_focused.md,1,67.0,76.0,9122,,9586,29.084579,ok,,1.0,9460.0,2109.0,11569.0,20.0,
pass2,galp_energia_sgps_s_a,GALP ENERGIA SGPS S.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\galp_energia_sgps_s_a\2024\focused\galp_energia_sgps_s_a_2024_taxonomy_focused.md,1,,,923,20.0,1346,18.007344,ok,,1.0,1326.0,1234.0,2560.0,,20.0
pass1,gea_group_aktiengesellschaft,GEA Group Aktiengesellschaft,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\gea_group_aktiengesellschaft\2023\focused\gea_group_aktiengesellschaft_2023_taxonomy_focused.md,2,18.0,139.0,24283,,24744,19.30548,ok,,1.0,24593.0,1270.0,25863.0,22.0,
pass1,gea_group_aktiengesellschaft,GEA Group Aktiengesellschaft,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\gea_group_aktiengesellschaft\2023\focused\gea_group_aktiengesellschaft_2023_taxonomy_focused.md,2,140.0,283.0,13617,,14079,26.704936,ok,,1.0,13789.0,1972.0,15761.0,26.0,
pass2,gea_group_aktiengesellschaft,GEA Group Aktiengesellschaft,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\gea_group_aktiengesellschaft\2023\focused\gea_group_aktiengesellschaft_2023_taxonomy_focused.md,2,,,2198,48.0,2619,13.990434,ok,,1.0,2604.0,905.0,3509.0,,33.0
pass1,gestamp_automoci_n_s_a,"Gestamp Automoción, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\gestamp_automoci_n_s_a\2023\focused\gestamp_automoci_n_s_a_2023_taxonomy_focused.md,3,50.0,107.0,21271,,21733,5.714647,ok,,1.0,21516.0,894.0,22410.0,6.0,
pass1,gestamp_automoci_n_s_a,"Gestamp Automoción, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\gestamp_automoci_n_s_a\2023\focused\gestamp_automoci_n_s_a_2023_taxonomy_focused.md,3,108.0,172.0,20223,,20685,2.232608,ok,,1.0,20500.0,31.0,20531.0,0.0,
pass1,gestamp_automoci_n_s_a,"Gestamp Automoción, S.A.",2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\gestamp_automoci_n_s_a\2023\focused\gestamp_automoci_n_s_a_2023_taxonomy_focused.md,3,209.0,225.0,14422,,14884,13.722021,ok,,1.0,14791.0,801.0,15592.0,5.0,
pass2,gestamp_automoci_n_s_a,"Gestamp Automoción, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\gestamp_automoci_n_s_a\2023\focused\gestamp_automoci_n_s_a_2023_taxonomy_focused.md,3,,,633,11.0,1055,6.649883,ok,,1.0,1052.0,303.0,1355.0,,4.0
pass1,grammer_aktiengesellschaft,Grammer Aktiengesellschaft,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grammer_aktiengesellschaft\2023\focused\grammer_aktiengesellschaft_2023_taxonomy_focused.md,2,45.0,86.0,20520,,20979,18.99969,ok,,1.0,20882.0,1320.0,22202.0,20.0,
pass1,grammer_aktiengesellschaft,Grammer Aktiengesellschaft,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grammer_aktiengesellschaft\2023\focused\grammer_aktiengesellschaft_2023_taxonomy_focused.md,2,87.0,87.0,1002,,1462,2.417962,ok,,1.0,1453.0,34.0,1487.0,0.0,
pass2,grammer_aktiengesellschaft,Grammer Aktiengesellschaft,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grammer_aktiengesellschaft\2023\focused\grammer_aktiengesellschaft_2023_taxonomy_focused.md,2,,,1030,20.0,1450,11.769845,ok,,1.0,1442.0,720.0,2162.0,,20.0
pass1,hamborner_reit_ag_na_o_n,HAMBORNER REIT AG NA O.N.,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hamborner_reit_ag_na_o_n\2023\focused\hamborner_reit_ag_na_o_n_2023_taxonomy_focused.md,2,14.0,65.0,20444,,20908,3.376135,ok,,1.0,20637.0,46.0,20683.0,0.0,
pass1,hamborner_reit_ag_na_o_n,HAMBORNER REIT AG NA O.N.,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hamborner_reit_ag_na_o_n\2023\focused\hamborner_reit_ag_na_o_n_2023_taxonomy_focused.md,2,66.0,69.0,3088,,3551,2.008941,ok,,1.0,3530.0,40.0,3570.0,0.0,
pass1,heineken_holding_n_v,HEINEKEN HOLDING N.V.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heineken_holding_n_v\2024\focused\heineken_holding_n_v_2024_taxonomy_focused.md,1,201.0,210.0,7106,,7566,14.025494,ok,,1.0,7555.0,886.0,8441.0,9.0,
pass2,heineken_holding_n_v,HEINEKEN HOLDING N.V.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heineken_holding_n_v\2024\focused\heineken_holding_n_v_2024_taxonomy_focused.md,1,,,438,9.0,857,8.58609,ok,,1.0,866.0,345.0,1211.0,,9.0
pass1,hella_gmbh_co_kgaa,HELLA GmbH & Co. KGaA,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hella_gmbh_co_kgaa\2023\focused\hella_gmbh_co_kgaa_2023_taxonomy_focused.md,2,79.0,128.0,20124,,20586,15.208568,ok,,1.0,20505.0,924.0,21429.0,8.0,
pass1,hella_gmbh_co_kgaa,HELLA GmbH & Co. KGaA,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hella_gmbh_co_kgaa\2023\focused\hella_gmbh_co_kgaa_2023_taxonomy_focused.md,2,129.0,132.0,2868,,3330,2.737126,ok,,1.0,3293.0,40.0,3333.0,0.0,
pass2,hella_gmbh_co_kgaa,HELLA GmbH & Co. KGaA,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hella_gmbh_co_kgaa\2023\focused\hella_gmbh_co_kgaa_2023_taxonomy_focused.md,2,,,448,8.0,869,10.221532,ok,,1.0,865.0,460.0,1325.0,,6.0
pass1,henkel_ag_co_kgaa,HENKEL AG & CO. KGAA,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\henkel_ag_co_kgaa\2024\focused\henkel_ag_co_kgaa_2024_taxonomy_focused.md,1,121.0,132.0,8381,,8843,15.222298,ok,,1.0,8846.0,1026.0,9872.0,9.0,
pass2,henkel_ag_co_kgaa,HENKEL AG & CO. KGAA,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\henkel_ag_co_kgaa\2024\focused\henkel_ag_co_kgaa_2024_taxonomy_focused.md,1,,,514,9.0,936,5.742946,ok,,1.0,941.0,383.0,1324.0,,9.0
pass1,hochtief_ag,HOCHTIEF AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hochtief_ag\2023\focused\hochtief_ag_2023_taxonomy_focused.md,3,1.0,176.0,20212,,20671,4.036475,ok,,1.0,20376.0,35.0,20411.0,0.0,
pass1,hochtief_ag,HOCHTIEF AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hochtief_ag\2023\focused\hochtief_ag_2023_taxonomy_focused.md,3,204.0,232.0,20126,,20585,2.316779,ok,,1.0,20456.0,29.0,20485.0,0.0,
pass1,hochtief_ag,HOCHTIEF AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hochtief_ag\2023\focused\hochtief_ag_2023_taxonomy_focused.md,3,233.0,370.0,8328,,8787,4.901658,ok,,1.0,8649.0,47.0,8696.0,0.0,
pass1,hamburger_hafen_und_logistik_ag,Hamburger Hafen und Logistik AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hamburger_hafen_und_logistik_ag\2023\focused\hamburger_hafen_und_logistik_ag_2023_taxonomy_focused.md,3,3.0,106.0,20558,,21020,3.695329,ok,,1.0,20692.0,37.0,20729.0,0.0,
pass1,hamburger_hafen_und_logistik_ag,Hamburger Hafen und Logistik AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hamburger_hafen_und_logistik_ag\2023\focused\hamburger_hafen_und_logistik_ag_2023_taxonomy_focused.md,3,107.0,157.0,20229,,20690,17.631691,ok,,1.0,20464.0,869.0,21333.0,18.0,
pass1,hamburger_hafen_und_logistik_ag,Hamburger Hafen und Logistik AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hamburger_hafen_und_logistik_ag\2023\focused\hamburger_hafen_und_logistik_ag_2023_taxonomy_focused.md,3,158.0,318.0,14982,,15443,3.669532,ok,,1.0,15203.0,49.0,15252.0,0.0,
pass2,hamburger_hafen_und_logistik_ag,Hamburger Hafen und Logistik AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hamburger_hafen_und_logistik_ag\2023\focused\hamburger_hafen_und_logistik_ag_2023_taxonomy_focused.md,3,,,786,18.0,1207,7.868534,ok,,1.0,1193.0,512.0,1705.0,,7.0
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,1.0,49.0,20012,,20471,2.423863,ok,,1.0,20204.0,35.0,20239.0,0.0,
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,50.0,81.0,20118,,20575,2.235074,ok,,1.0,20388.0,35.0,20423.0,0.0,
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,82.0,118.0,20694,,21153,2.447905,ok,,1.0,20777.0,35.0,20812.0,0.0,
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,119.0,151.0,20461,,20919,1.71846,ok,,1.0,20505.0,35.0,20540.0,0.0,
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,152.0,190.0,20216,,20675,3.75358,ok,,1.0,20397.0,47.0,20444.0,0.0,
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,6.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,191.0,220.0,20269,,20728,34.044034,ok,,1.0,20604.0,35.0,20639.0,0.0,
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,7.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,221.0,247.0,20057,,20516,5.007754,ok,,1.0,20390.0,29.0,20419.0,0.0,
pass1,hapag_lloyd_ag,Hapag-Lloyd AG,2023,8.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hapag_lloyd_ag\2023\focused\hapag_lloyd_ag_2023_taxonomy_focused.md,8,248.0,276.0,18246,,18705,2.53624,ok,,1.0,18216.0,35.0,18251.0,0.0,
pass1,hawesko_holding_se,Hawesko Holding SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hawesko_holding_se\2023\focused\hawesko_holding_se_2023_taxonomy_focused.md,1,44.0,60.0,15900,,16359,3.784407,ok,,1.0,16250.0,466.0,16716.0,6.0,
pass2,hawesko_holding_se,Hawesko Holding SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hawesko_holding_se\2023\focused\hawesko_holding_se_2023_taxonomy_focused.md,1,,,316,6.0,734,7.57708,ok,,1.0,743.0,320.0,1063.0,,2.0
pass1,heidelberg_materials_ag,Heidelberg Materials AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,4,54.0,117.0,20931,,21388,3.776116,ok,,1.0,21099.0,47.0,21146.0,0.0,
pass1,heidelberg_materials_ag,Heidelberg Materials AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,4,118.0,137.0,20803,,21259,7.612981,ok,,1.0,21105.0,29.0,21134.0,0.0,
pass1,heidelberg_materials_ag,Heidelberg Materials AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,4,163.0,373.0,20225,,20682,3.145358,ok,,1.0,20436.0,29.0,20465.0,0.0,
pass1,heidelberg_materials_ag,Heidelberg Materials AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,4,374.0,375.0,3773,,4230,11.744742,ok,,1.0,4231.0,720.0,4951.0,14.0,
pass2,heidelberg_materials_ag,Heidelberg Materials AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\heidelberg_materials_ag\2023\focused\heidelberg_materials_ag_2023_taxonomy_focused.md,4,,,567,14.0,984,38.692497,ok,,1.0,994.0,449.0,1443.0,,14.0
pass1,hugo_boss_ag,Hugo Boss AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hugo_boss_ag\2023\focused\hugo_boss_ag_2023_taxonomy_focused.md,3,7.0,89.0,20659,,21116,7.434311,ok,,1.0,21068.0,34.0,21102.0,0.0,
pass1,hugo_boss_ag,Hugo Boss AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hugo_boss_ag\2023\focused\hugo_boss_ag_2023_taxonomy_focused.md,3,93.0,309.0,20651,,21107,3.182259,ok,,1.0,21018.0,98.0,21116.0,0.0,
pass1,hugo_boss_ag,Hugo Boss AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\hugo_boss_ag\2023\focused\hugo_boss_ag_2023_taxonomy_focused.md,3,310.0,311.0,528,,985,32.875179,ok,,1.0,990.0,34.0,1024.0,0.0,
